anchor_player_id,anchor_player_name,partner_player_id,partner_player_name,pair_key,ball_companion_fit_score,ball_companion_rank_for_anchor,ball_CB_pair_fit_z_score,ball_coverage_gain_raw,ball_coverage_gain_z_within_anchor,ground_companion_fit_score,ground_companion_rank_for_anchor,ground_CB_pair_fit_z_score,ground_coverage_gain_raw,ground_coverage_gain_z_within_anchor,aerial_companion_fit_score,aerial_companion_rank_for_anchor,aerial_CB_pair_fit_z_score,aerial_coverage_gain_raw,aerial_coverage_gain_z_within_anchor,ground_companion_fit_score_z_within_anchor,aerial_companion_fit_score_z_within_anchor,ball_companion_fit_score_z_within_anchor,global_companion_fit_score_z_within_anchor,global_companion_rank_for_anchor,global_companion_rank_for_anchor_z_score
62126,M. Doherty,288080,C. Burgess,62126__288080,-0.8098370961116459,83,-0.6641310202645171,0.0,-1.0804340941134567,-0.2429777271205764,40,-0.0734085438350816,0.0187060961211663,-0.5578919246507811,0.1738891705565771,51,0.7383136057973266,0.0,-0.8743276377476721,-0.2655510874898129,-0.8999040274159049,-1.2635939811492587,-0.8096830320183255,60,-1.5925764552472708
62126,M. Doherty,545267,R. Drăgușin,62126__545267,-0.614661775169254,69,-0.3638612957377604,0.0,-1.0804340941134567,-0.6809803696421766,60,-0.5141313399503986,0.0,-0.9908428533554784,0.2523126551702351,44,0.8589651205875697,0.0,-0.8743276377476721,-1.0098631348201494,-0.7304793959287527,-0.9381589174209466,-0.8928338160566162,61,-1.648456330869982
62126,M. Doherty,518805,L. Woolfenden,62126__518805,-0.6586079276884379,73,-0.4314707611518893,0.0,-1.0804340941134567,-0.8217100539164242,69,-0.7306385465261642,0.0,-0.9908428533554784,0.0305769710618062,63,0.5178332988822945,0.0,-0.8743276377476721,-1.2490096358989677,-1.2095130266414529,-1.0114346721456744,-1.156652444895365,62,-1.7043362064926935
136441,B. Davies,568412,J. Gvardiol,136441__568412,1.6425508890703924,1,1.712121711151855,0.0921905254956685,1.5133479337762474,1.643766582232332,1,0.585357661688815,1.2278728803324763,3.6093831489560064,0.8290481130597405,18,0.6257893258285284,0.1144567186024315,1.2065287179177056,2.949342681955136,0.9484112265178077,2.543930401533445,2.147228103335463,1,1.7043362064926935
136441,B. Davies,370,V. van Dijk,370__136441,1.073227811135554,5,0.8362400527905655,0.0921905254956685,1.5133479337762474,0.7047646213448286,3,-0.0148852563049211,0.8248018794031832,2.0412572512657925,1.4916484775480738,1,1.6451745019644262,0.1144567186024315,1.2065287179177056,1.689577412055783,2.0858377373516106,1.695098471710488,1.8235045403726273,2,1.648456330869982
136441,B. Davies,578325,W. Saliba,136441__578325,0.9420179992632002,9,0.6343788037561748,0.0921905254956685,1.5133479337762474,0.0380937762294885,19,-0.4724086257466959,0.5536022200880601,0.9861696656138312,1.205422910579922,4,1.2048274758595767,0.1144567186024315,1.2065287179177056,0.7951716364416745,1.5945000240084959,1.4994712748869918,1.2963809784457208,3,1.5925764552472708
136441,B. Davies,590781,J. van Hecke,136441__590781,1.0501031623476118,6,0.800663670039885,0.0921905254956685,1.5133479337762474,-0.5396795050539072,32,-0.8692809420191786,0.318736537715651,0.0724374493101685,0.9740885209983512,7,0.8489284149648527,0.1144567186024315,1.2065287179177056,0.020030855107552828,1.1973890628927077,1.660620789322574,0.9593469024409448,4,1.5366965796245595
136441,B. Davies,623641,E. Agbadou,136441__623641,-0.6799009372258162,66,-0.4193189591506405,0.0,-1.1638388965082855,0.9688313629096506,2,0.4063777199838472,0.8176384014656383,2.0133881283432853,1.0863958109847376,5,1.021708861097755,0.1144567186024315,1.2065287179177056,2.043849419799444,1.3901768967615566,-0.9187278711415553,0.8384328151398152,5,1.4808167040018483
136441,B. Davies,413002,K. Mavropanos,136441__413002,0.0917872806251703,35,-0.257000800809622,0.065543869752751,0.7395365747183562,0.1241024923118425,14,-0.3844559323810719,0.5747819192800866,1.0685681381701124,0.847663956174058,14,0.6544290844659402,0.1144567186024315,1.2065287179177056,0.910560951844994,0.9803673717518939,0.2318202527043273,0.7075828587670717,6,1.424936828379137
136441,B. Davies,393247,I. Konaté,136441__393247,0.3020791669389069,26,0.0838524203296728,0.0644357610422668,0.7073574106417704,-0.7083388718105929,37,-0.8109041712905036,0.1670063935389293,-0.5178604584907585,1.2240090674848418,3,1.2334215634056076,0.1144567186024315,1.2065287179177056,-0.20624259429235223,1.626405209594226,0.5453548249076859,0.6551724800698532,7,1.3690569527564258
136441,B. Davies,145787,J. Andersen,136441__145787,1.1332344656461213,4,0.9285579828068228,0.0921905254956685,1.5133479337762474,-1.322764537919788,62,-1.406320173013208,0.0,-1.167589787032007,0.8839021053384222,11,0.7101800831803464,0.1144567186024315,1.2065287179177056,-1.0305562244444757,1.0425741464114986,1.7845653602392086,0.5988610940687439,8,1.3131770771337146
136441,B. Davies,62126,M. Doherty,62126__136441,0.2843994099810329,28,-0.1398046600575792,0.0769995732113581,1.0722069686241702,-0.9476518748526168,49,-0.9788543331868504,0.0714276323134734,-0.8897044522318973,1.311111150135866,2,1.3674247674841062,0.1144567186024315,1.2065287179177056,-0.5273049801288163,1.775925528727489,0.5189952009982005,0.5892052498656244,9,1.2572972015110033
136441,B. Davies,777938,Dean Huijsen,136441__777938,0.7301802873133132,11,0.3084746315255793,0.0921905254956685,1.5133479337762474,-0.262023905981147,26,-0.5342048766878275,0.3626948904238195,0.2434550396169738,0.3467106432079284,29,0.4968785723946755,0.0538378534813936,0.0678273461468266,0.3925336775450744,0.12042583021998983,1.1836319548018805,0.5655304875223149,10,1.201417325888292
136441,B. Davies,283145,T. Adarabioyo,136441__283145,0.6897609846800855,12,0.2462910890129215,0.0921905254956685,1.5133479337762474,0.2805346923570606,10,-0.2721999879429559,0.6360792172186992,1.307041955771377,-0.1562637574134666,39,0.250595667490054,0.0016841225741082,-0.9118598322342908,1.1204304312704192,-0.7429851308942487,1.1233688177783225,0.5002713727181644,11,1.1455374502655808
136441,B. Davies,8653,H. Maguire,8653__136441,-0.4134970763110537,54,-0.443461762508032,0.0277547644534016,-0.3578483733738083,0.1610590141884961,11,-0.4350369880971549,0.6260681515476276,1.2680944470047053,0.7874285618180739,20,0.5617592469951953,0.1144567186024315,1.2065287179177056,0.960141831007888,0.8769666824330286,-0.5215331812778741,0.4385251107210142,12,1.0896575746428696
136441,B. Davies,240032,J. Bednarek,136441__240032,-0.1426079775762997,42,-0.0267093029161028,0.0277547644534016,-0.3578483733738083,0.0579821568682214,15,-0.3193770244423605,0.4951570932033596,0.7587920650164452,0.6307199658416495,24,0.6880676854327299,0.0781337989093232,0.5242170580296431,0.8218538929723571,0.6079591160445452,-0.117651228554116,0.4373872601542621,13,1.0337776990201584
136441,B. Davies,627012,Murillo,136441__627012,0.1752076913187647,30,-0.3538061016707649,0.0799422640015633,1.1576618782993198,-0.6250533775957432,35,-0.820608993771625,0.2328039415211819,-0.2618786618405338,0.8763405260925425,12,0.6985468843405316,0.1144567186024315,1.2065287179177056,-0.09450675404010701,1.0295938627307377,0.356195868132606,0.43042765894107893,14,0.977897823397447
136441,B. Davies,590703,I. Zabarnyi,136441__590703,0.5702459459402693,19,0.0624217986439734,0.0921905254956685,1.5133479337762474,0.1515650951413795,12,-0.2655004142730159,0.5381658559244664,0.9261153269109714,-0.09164485195067,37,0.3670439088657229,0.0,-0.9434954077525428,0.9474047867960853,-0.6320596619183827,0.9451779365226803,0.4201743538001277,15,0.9220179477747358
136441,B. Davies,400549,Pau Torres,136441__400549,0.602068003246806,15,0.111378809884799,0.0921905254956685,1.5133479337762474,0.4149314728287643,5,-0.2593725953477118,0.7286569103363346,1.6672104565850774,-0.4051212075327516,60,-0.1152274074144026,0.0,-0.9434954077525428,1.3007371861833876,-1.1701763555817797,0.9926230153563471,0.37439461531931834,16,0.8661380721520245
136441,B. Davies,424806,E. Pinnock,136441__424806,-0.8134708192470261,80,-0.6248110853371174,0.0,-1.1638388965082855,0.3104395294926173,9,-0.1864017983608866,0.6170847095933009,1.2331448526491249,0.896529149249212,9,0.7296063045815617,0.1144567186024315,1.2065287179177056,1.1605507683885268,1.0642498581486717,-1.1178738132550505,0.3689756044273826,17,0.8102581965293132
136441,B. Davies,412968,M. Senesi,136441__412968,0.6093695141105774,14,0.5566068005937812,0.0644357610422668,0.7073574106417704,0.1457380256939123,13,0.0084765116199056,0.4031008575225268,0.4006522661170676,-0.2150149212039919,41,0.1772438023221507,0.0,-0.9434954077525428,0.9395871889411536,-0.8438379749600461,1.003509198961621,0.36641947098090943,18,0.754378320906602
136441,B. Davies,349142,N. Mazraoui,136441__349142,0.0739478277048218,36,0.2296202183880625,0.0326683911763879,-0.2151580407069108,0.6347829393316278,4,0.4698970115715525,0.5419917247390525,0.9409996623146248,-0.2693455008482064,48,0.0936582951772052,0.0,-0.9434954077525428,1.5956899696418765,-0.9371023994129623,0.20522253018745024,0.2879367001387882,19,0.6984984452838907
136441,B. Davies,619747,L. Colwill,136441__619747,0.1082945332284463,33,0.0149485806516075,0.0497763172594066,0.2816513022997184,-0.5984523672356233,34,-0.7115349347820269,0.2002721371720754,-0.3884418846494452,0.5829160952772294,26,0.3867127953651658,0.1006563176636811,0.947293652256776,-0.05881883176544134,0.5258985066417317,0.2564317318914006,0.24117046892256364,20,0.6426185696611795
136441,B. Davies,604320,J. Branthwaite,136441__604320,0.0572630355498208,37,-0.3101150240024674,0.065543869752751,0.7395365747183562,-0.8741200608748605,45,-1.1202759909913849,0.1929384150076857,-0.4169733335156009,0.7654166643722381,22,0.5278947893862171,0.1144567186024315,1.2065287179177056,-0.42865467976701016,0.8391808358647395,0.18034634850340928,0.19695750153371286,21,0.5867386940384682
136441,B. Davies,399581,D. O'Shea,136441__399581,-0.4909690546863117,57,-0.5626494215468903,0.0277547644534016,-0.3578483733738083,0.0183671552102149,21,-0.3860758483776289,0.4979031860356993,0.7694755904447821,0.517814725933486,27,0.5130193253739299,0.078267068251065,0.5267204698298045,0.7687063966576602,0.4141448352709991,-0.637039984813773,0.18193708237162876,22,0.530858818415757
136441,B. Davies,424241,N. Milenković,136441__424241,-0.5355275049798389,60,-0.6312008835369323,0.0277547644534016,-0.3578483733738083,-0.1668918677849327,25,-0.5352376619260961,0.4330528557047196,0.5171788927629422,0.6885954210912149,23,0.409708261261566,0.1144567186024315,1.2065287179177056,0.5201628442201451,0.7073087099408071,-0.7034743817642231,0.17466572413224304,23,0.4749789427930457
136441,B. Davies,415917,Gabriel Magalhaes,136441__415917,0.3101794631406668,25,0.0963144144862264,0.0644357610422668,0.7073574106417704,-1.2904388960720516,60,-1.356588416324383,0.0,-1.167589787032007,0.8091257886198389,19,0.5951395959209876,0.1144567186024315,1.2065287179177056,-0.9871881351079057,0.9142123621799128,0.5574319570731668,0.16148539471505796,24,0.41909906717033446
136441,B. Davies,234399,A. Webster,136441__234399,0.5998764657303381,16,0.5420021107780284,0.0644357610422668,0.7073574106417704,-1.7215423690493363,72,-2.019824528597129,0.0,-1.167589787032007,0.8498886503567049,13,0.6578516909007814,0.1144567186024315,1.2065287179177056,-1.5655566642603618,0.9841863043656639,0.9893555437018857,0.1359950612690626,25,0.36321919154762317
136441,B. Davies,620468,J. Greaves,136441__620468,-0.7522767341473282,71,-0.5306663390298897,0.0,-1.1638388965082855,-0.4251171332984774,29,-0.7296302134785134,0.3362074682972082,0.1404071584644465,0.9686481245020748,8,0.8405585742013506,0.1144567186024315,1.2065287179177056,0.17372776223475678,1.1880500230491506,-1.0266365257427534,0.11171375318038468,26,0.3073393159249119
136441,B. Davies,15806,J. Vestergaard,15806__136441,0.167443202259216,31,-0.1406070752187824,0.065543869752751,0.7395365747183562,0.0559636694564735,16,-0.6082372380652139,0.6315650006127393,1.2894796405681788,-0.2345023302286385,44,0.1472631730534636,0.0,-0.9434954077525428,0.8191458897466283,-0.8772902590818807,0.3446194074410541,0.09549167936860055,27,0.2514594403022007
136441,B. Davies,8360,C. Dawson,8360__136441,0.0955144044953661,34,-0.2512667640862438,0.065543869752751,0.7395365747183562,-1.5012673492591744,64,-1.6809398827661104,0.0,-1.167589787032007,1.0365243122268553,6,0.9449834783933206,0.1144567186024315,1.2065287179177056,-1.2700356416037502,1.3045669758161704,0.23737720598804718,0.09063618006682249,28,0.1955795646794894
136441,B. Davies,496001,M. Kilman,136441__496001,-0.238226260139949,51,-0.3254615508112579,0.0374528790701234,-0.0762178631789468,-0.8860884119320691,46,-1.0089781980713457,0.1310197558236153,-0.6578645233876983,0.7732416464863516,21,0.651192572103727,0.1034570453844304,0.9999042131969405,-0.4447114225938134,0.8526132795825543,-0.2602132543361603,0.04922953421752685,29,0.13969968905677815
136441,B. Davies,365443,M. de Ligt,136441__365443,-0.7991794393014661,77,-0.6028243469593325,0.0,-1.1638388965082855,-0.5473024354136891,33,-0.6854159728350797,0.2253684944577229,-0.2908058659168206,0.8863541259578447,10,0.7139524225948427,0.1144567186024315,1.2065287179177056,0.00980392979523699,1.0467833098939183,-1.0965660881878943,-0.013326282832912964,30,0.08381981343406689
136441,B. Davies,258154,Rúben Dias,136441__258154,1.1954161015591946,2,1.0242220380577045,0.0921905254956685,1.5133479337762474,-1.1861089159106952,54,-1.267625928479848,0.0341527974703602,-1.0347201782822686,-0.346929820635793,58,-0.0257021968036971,0.0,-0.9434954077525428,-0.8472190071495975,-1.0702844302130108,1.877275036093388,-0.013409467089740076,31,0.02793993781135563
136441,B. Davies,9433,J. Tarkowski,9433__136441,-0.4913595811389922,58,-0.5632502314740911,0.0277547644534016,-0.3578483733738083,-0.8871752996134994,47,-0.9832110460364012,0.1179213404086187,-0.7088231991138244,0.8384846940450963,17,0.6403071427290759,0.1144567186024315,1.2065287179177056,-0.4461695913840608,0.9646101572151404,-0.6376222400135414,-0.03972722472748728,32,-0.02793993781135563
136441,B. Davies,488453,L. Martínez,136441__488453,0.4408431388885281,22,0.1908391464455924,0.0712463939644445,0.9051362677111232,-0.3385435056660044,27,-0.6328244799194864,0.3535759520195865,0.2079783036618905,-0.4518758810733101,64,-0.1871576743998773,0.0,-0.9434954077525428,0.28987496311760413,-1.2504359027244634,0.7522448925423182,-0.06943868235484703,33,-0.08381981343406689
136441,B. Davies,397074,M. Guéhi,136441__397074,-0.1457595250866769,43,-0.2349907182908441,0.0407646678536431,0.0199555480067766,-0.1115278715004213,23,-0.4415827594401422,0.4290050711268808,0.5014312061019176,-0.2310923235994393,43,0.1525093370983855,0.0,-0.9434954077525428,0.5944391957371791,-0.8714366070918682,-0.12235002658082868,-0.1331158126451726,34,-0.13969968905677815
136441,B. Davies,7919,M. Keane,7919__136441,-0.5780941318274533,62,-0.6966880017640313,0.0277547644534016,-0.3578483733738083,-1.0215917748464125,51,-1.170530706661871,0.1086247960345715,-0.7449909014748458,0.8423987890293709,16,0.6463288273202678,0.1144567186024315,1.2065287179177056,-0.6265027687936843,0.9713291323917893,-0.7669390706438289,-0.14070423568190796,35,-0.1955795646794894
136441,B. Davies,447424,C. Bassey,136441__447424,-0.574873820140551,61,-0.2577387790194631,0.0,-1.1638388965082855,0.3453548980240989,7,-0.2438506651793887,0.6701503367996563,1.43959380111629,-0.2568092627382144,46,0.1129448153464237,0.0,-0.9434954077525428,1.207393235703637,-0.9155825658350848,-0.7621377487059581,-0.15677569294580196,36,-0.2514594403022007
136441,B. Davies,415847,C. Romero,136441__415847,0.5947305899219755,17,0.5340853787651629,0.0644357610422668,0.7073574106417704,-0.8575667372513659,44,-1.1225328289378085,0.2061724974183743,-0.3654868526908298,-0.3389157023583197,56,-0.0133727840691227,0.0,-0.9434954077525428,-0.40644673657744174,-1.0565273134375095,0.9816833029965094,-0.1604302490061473,37,-0.3073393159249119
136441,B. Davies,192792,D. Burn,136441__192792,-0.7091082352552958,67,-0.4642532638113783,0.0,-1.1638388965082855,-1.047878629380513,52,-1.075927468004894,0.0441599408242652,-0.99578792907809,0.8440942274815489,15,0.69815420939831,0.1095908705579719,1.1151256896361357,-0.6617692195321438,0.9742395392468826,-0.9622744760696537,-0.21660138545163832,38,-0.36321919154762317
136441,B. Davies,346131,T. Chalobah,136441__346131,-0.7701544571043846,76,-0.5581705281945917,0.0,-1.1638388965082855,0.0544710297996725,17,-0.3391307085286084,0.5020081387630376,0.7854456866950515,-0.0009802025878532,34,0.3659029940837107,0.0139029120913392,-0.6823347106921864,0.8171433640028746,-0.4764238046088979,-1.053291306949805,-0.2375239158519428,39,-0.41909906717033446
136441,B. Davies,479155,N. Collins,136441__479155,-0.7493428143771756,70,-0.526152616306578,0.0,-1.1638388965082855,-0.7937131721936272,42,-0.8690513639152974,0.1320646581278923,-0.6537993875676685,0.6163832379045305,25,0.540875850227188,0.0905053232955196,0.7566112435910238,-0.3207807774318728,0.5833485433551034,-1.0222621996755965,-0.2532314779174553,40,-0.4749789427930457
136441,B. Davies,9097,L. Dunk,9097__136441,0.5890788574314909,18,0.5253904057028789,0.0644357610422668,0.7073574106417704,-1.517762467746816,66,-1.7063169881317128,0.0,-1.167589787032007,-0.0689387080208438,36,0.334720359925436,0.0066492828628825,-0.8185912627782207,-1.2921654967682328,-0.593082064789326,0.9732568555492304,-0.3039969020027761,41,-0.530858818415757
136441,B. Davies,583655,C. Okoli,136441__583655,-0.8322283964137915,82,-0.6536688963629103,0.0,-1.1638388965082855,0.339754376606162,8,-0.1504123245450317,0.6214335972316185,1.250063964458379,-0.3214462741218803,55,0.0135032593715532,0.0,-0.9434954077525428,1.199879574742827,-1.0265391156184838,-1.1458404126119994,-0.32416665116255206,42,-0.5867386940384682
136441,B. Davies,549884,T. Harwood-Bellis,136441__549884,0.6785399833277717,13,0.2290280100093617,0.0921905254956685,1.5133479337762474,-1.3075272631496682,61,-1.5154203974559757,0.0632703252028754,-0.9214400137236682,-0.3505513235027027,59,-0.0312737396758658,0.0,-0.9434954077525428,-1.0101138927318047,-1.0765011387912873,1.1066388719855391,-0.3266587198458509,43,-0.6426185696611795
136441,B. Davies,590874,Toti,136441__590874,-0.7279885821903223,69,-0.4932999514037266,0.0,-1.1638388965082855,-0.732682932122916,39,-0.96593392800813,0.2231331091985076,-0.2995025111932327,0.3266881173597156,30,0.7297003608523991,0.0277744592226125,-0.4217631919838396,-0.23890259180802734,0.08605495912757996,-0.9904241189450471,-0.3810905838751648,44,-0.6984984452838907
136441,B. Davies,297957,M. Akanji,136441__297957,1.18893727006889,3,1.0142546049956978,0.0921905254956685,1.5133479337762474,-1.9338734882033035,73,-2.346487788834001,0.0,-1.167589787032007,-0.4226837541236449,62,-0.1422467098619308,0.0,-0.9434954077525428,-1.8504201478000681,-1.2003244013131786,1.8676154258473716,-0.3943763744219584,45,-0.754378320906602
136441,B. Davies,534563,C. Richards,136441__534563,-0.9485779327965088,85,-0.8326681831055522,0.0,-1.1638388965082855,0.0515733896110866,18,-0.2381665000498779,0.45168384721396,0.5896617561243066,-0.2308875946503629,42,0.1528243047123492,0.0,-0.9434954077525428,0.8132558891878114,-0.8710851672999593,-1.3193116898698871,-0.459046989327345,46,-0.8102581965293132
136441,B. Davies,412027,E. Konsa,136441__412027,-0.1679195300666792,44,-0.0403788939344354,0.0261386213955046,-0.404780711455132,-0.8009539238875043,43,-0.9902785557061812,0.1846160519513851,-0.4493510362242472,-0.250541490996584,45,0.1225875411027781,0.0,-0.9434954077525428,-0.33049497174866616,-0.9048232452477946,-0.15538947381401216,-0.4635692302701577,47,-0.8661380721520245
136441,B. Davies,7953,C. Coady,7953__136441,-0.0766269269482983,40,-0.0821046846194708,0.0377891052993493,-0.0664539484161209,-0.7654036739271041,41,-1.154086318324952,0.2889194084326563,-0.0435644771882433,-0.4057171065892215,61,-0.116144175193587,0.0,-0.9434954077525428,-0.2828007473468084,-1.1711992819502748,-0.019276817421035413,-0.49109228223937285,48,-0.9220179477747358
136441,B. Davies,625787,M. van de Ven,136441__625787,0.1996058696173922,29,0.1605930475216135,0.0494459749018742,0.2720582535095526,-1.5350936788846492,69,-1.775761945240339,0.0204221992219032,-1.088138327081225,-0.063369556488788,35,0.4105443634224645,0.0,-0.9434954077525428,-1.3154170540451733,-0.583522002744533,0.39257231864381975,-0.5021222460486289,49,-0.977897823397447
136441,B. Davies,501419,J. Todibo,136441__501419,-0.8097820913159012,79,-0.6191361192892327,0.0,-1.1638388965082855,-0.1254664726149693,24,-0.6325406156805329,0.5099241887002923,0.8162426502210772,-0.3444776962612464,57,-0.0219296977659331,0.0,-0.9434954077525428,0.5757391649316079,-1.0660750886234922,-1.1123741063755643,-0.5342366766891495,50,-1.0337776990201584
136441,B. Davies,504375,M. Lacroix,136441__504375,-0.7582775202225668,73,-0.6472342353242068,0.0068643275156498,-0.9645007636052354,-0.5141812397713657,31,-0.7580681864784293,0.2843739495584311,-0.0612483387439616,-0.3092107282075685,53,0.0323271761628021,0.0,-0.9434954077525428,0.05423933430525979,-1.0055354533156273,-1.035583394440183,-0.6622931711501835,51,-1.0896575746428696
136441,B. Davies,288080,C. Burgess,136441__288080,-0.919769600412036,84,-0.7883476717448245,0.0,-1.1638388965082855,-0.4001390223580632,28,-0.7210889417642556,0.3504741286813566,0.1959108279677226,-0.2798971883569964,51,0.0774249297790669,0.0,-0.9434954077525428,0.20723840223457748,-0.9552155332863486,-1.276359922550713,-0.6747790178674947,52,-1.1455374502655808
136441,B. Davies,285382,W. Faes,136441__285382,-0.190600641819411,47,-0.335881202597798,0.0428049964347181,0.0792061139118791,-1.1998335397062596,55,-1.2897234186040234,0.0346218915476877,-1.0328951931818409,-0.3150258918946907,54,0.0233807704903064,0.0,-0.9434954077525428,-0.8656319659295181,-1.0155178223227412,-0.18920586490329983,-0.690118551051853,53,-1.201417325888292
136441,B. Davies,769441,L. Yoro,136441__769441,-0.509043386290095,59,-0.1920983118692927,0.0022790589754175,-1.0976556673572992,-1.155088209547067,53,-1.375909836970571,0.1086247960345715,-0.7449909014748458,-0.1109471933424082,38,0.3373479990322795,0.0,-0.9434954077525428,-0.8056016195908865,-0.6651942570631976,-0.6639878995744943,-0.7115945920761928,54,-1.2572972015110033
136441,B. Davies,286380,I. Diop,136441__286380,-0.7541437320439146,72,-0.5335386434861764,0.0,-1.1638388965082855,-0.7270356171708102,38,-0.9399225027913304,0.21486368499529,-0.3316742581612726,-0.2712462464763593,49,0.0907340711338931,0.0,-0.9434954077525428,-0.23132615262985767,-0.9403652386501278,-1.0294201252295043,-0.7337038388364965,55,-1.3131770771337146
136441,B. Davies,366217,K. Danso,136441__366217,-0.7679779847069632,74,-0.5548221091216358,0.0,-1.1638388965082855,-1.6628692166683157,70,-1.9295581403186357,0.0,-1.167589787032007,0.4626480001180939,28,0.60174237408934,0.0611045774121256,0.2043298770286369,-1.486840748081378,0.3194450738140594,-1.0500462966262976,-0.7391473236312054,56,-1.3690569527564258
136441,B. Davies,364003,S. Bueno,136441__364003,-0.8433510479886976,83,-0.670780668016612,0.0,-1.1638388965082855,-0.685897026382996,36,-0.8987949253062208,0.2254432035866944,-0.290515214097007,-0.277167108826224,50,0.0816250521341013,0.0,-0.9434954077525428,-0.17613460875053802,-0.9505290510545085,-1.162423723858266,-0.7630291278877709,57,-1.424936828379137
136441,B. Davies,545267,R. Drăgușin,136441__545267,-0.4515880830101333,56,-0.4609396841024183,0.0251248335639663,-0.4342208238387469,-1.231510220789649,57,-1.4934821619591578,0.1086247960345715,-0.7449909014748458,-0.2032237393736147,40,0.1953840820611925,0.0,-0.9434954077525428,-0.9081294093393434,-0.8235971125538061,-0.5783249467593703,-0.7700171562175067,58,-1.4808167040018483
136441,B. Davies,50102,F. Schär,50102__136441,-0.332069950249379,52,-0.3008620186796016,0.0266466557429174,-0.3900275374503943,-1.4231228156559728,63,-1.6375265126423186,0.0366655318556731,-1.024944521252759,-0.3064758068509572,52,0.0365347474806657,0.0,-0.9434954077525428,-1.1651969154175432,-1.0008406595564094,-0.40012945247491244,-0.8553890091496217,59,-1.5366965796245595
136441,B. Davies,557788,W. Fofana,136441__557788,-0.6361848324792658,63,-0.3520634133867167,0.0,-1.1638388965082855,-1.708866246904094,71,-2.088121841168292,0.0419117409333977,-1.0045344289848697,0.168467209403741,31,0.2047200724197883,0.0556112801549653,0.1011404638025103,-1.5485503755615766,-0.18554865735441667,-0.8535493688209379,-0.8625494672456439,60,-1.5925764552472708
136441,B. Davies,558243,S. van den Berg,136441__558243,-0.7257109720830263,68,-0.4897959358540406,0.0,-1.1638388965082855,-1.266273043244582,59,-1.4536896693541104,0.064099643770249,-0.9182135947554576,-0.266889594485272,47,0.0974366126586428,0.0,-0.9434954077525428,-0.9547672207993011,-0.9328865656237912,-0.9870283174086452,-0.9582273679439125,61,-1.648456330869982
136441,B. Davies,518805,L. Woolfenden,136441__518805,-0.80897144044406,78,-0.6178889641017848,0.0,-1.1638388965082855,-1.5334818987064704,68,-1.958053974138884,0.1086247960345715,-0.7449909014748458,-0.4249594234820436,63,-0.1457477396440826,0.0,-0.9434954077525428,-1.313254689347593,-1.2042308384310234,-1.1111654669041877,-1.2095503315609346,62,-1.7043362064926935
145787,J. Andersen,370,V. van Dijk,370__145787,1.5390985732156106,6,1.6640851581399878,0.1971662395096645,1.3069806297846245,0.7824029885185693,4,0.3925563178176755,0.3239460358263285,1.5064039483916578,1.2245664841006174,1,1.524356347487682,0.0297834890967006,0.6678138806674971,1.5610475014359015,2.2595731988211156,1.8074397186725948,1.8760201396432041,1,1.7043362064926935
145787,J. Andersen,568412,J. Gvardiol,145787__568412,1.894564800670036,1,2.210956277300642,0.1971662395096645,1.3069806297846245,1.2588910259349242,1,0.9636048630178016,0.3544533997709677,1.80727961420958,0.4908755279175439,20,0.3956010302829538,0.0297834890967006,0.6678138806674971,2.272709178561524,0.5785685854758716,2.4666781461327085,1.7726519700567014,2,1.648456330869982
145787,J. Andersen,578325,W. Saliba,145787__578325,1.5452040847682895,5,1.673478252836417,0.1971662395096645,1.3069806297846245,0.1505863610224211,24,-0.1542806224569461,0.2438806899213636,0.7167679017698178,0.8695713516226133,3,0.9782099898292144,0.0297834890967006,0.6678138806674971,0.6173938407945351,1.4462219500676448,1.8187628417260884,1.294126210862756,3,1.5925764552472708
145787,J. Andersen,240032,J. Bednarek,145787__240032,1.2595884606281722,16,1.2340696003131597,0.1971662395096645,1.3069806297846245,0.3941526952085185,15,0.0059708509195437,0.2842658035955825,1.1150618346023289,0.5603089406269324,14,0.5024216652204745,0.0297834890967006,0.6678138806674971,0.9811738568010152,0.7376517608934821,1.289067527871524,1.0026310485220071,4,1.5366965796245595
145787,J. Andersen,393247,I. Konaté,145787__393247,1.2118121692302708,23,1.2017781505564635,0.190417065276159,1.2304467753387702,-0.3100204900942239,35,-0.4388578825384947,0.1640300076882109,-0.0707510469834352,0.8685774834877238,4,0.9766809619293844,0.0297834890967006,0.6678138806674971,-0.07054839158263472,1.443944837469041,1.2004628594714386,0.8579531017859482,5,1.4808167040018483
145787,J. Andersen,349142,N. Mazraoui,145787__349142,0.6379240548322358,39,1.1783459128047775,0.049658646815021,-0.365716538545342,1.0482473794195133,2,0.8399277612029062,0.3167188582645588,1.435126670393212,0.3496011398230029,31,0.1782558178298137,0.0297834890967006,0.6678138806674971,1.958101047856187,0.2548861192643183,0.13614487690777466,0.7830440146760934,6,1.424936828379137
145787,J. Andersen,623641,E. Agbadou,145787__623641,0.1325685739494611,67,0.7040922219561729,0.0,-0.9288324866344324,0.89976668842689,3,0.8199331606153568,0.2774689878139815,1.0480289543625945,0.7459446919614928,5,0.788015128812106,0.0297834890967006,0.6678138806674971,1.7363367866891244,1.1629732832121265,-0.8010742645878078,0.699411935104481,7,1.3690569527564258
