pair_key,pair_name,player.id_CB1,player.name_CB1,player.id_CB2,player.name_CB2,team_CB1_id,team_CB2_id,same_dominant_team,CB_dominant_playing_side_CB1,CB_dominant_playing_side_CB2,opposite_side_pair,shared_matches,shared_minutes_overlap,evidence_band,ball_quality_raw,ball_complement_raw,ball_floor_raw,ball_quality_z,ball_complement_z,ball_floor_z,ball_CB_pair_fit_z_score,ball_CB_pair_fit_rank,ball_CB_pair_fit_rank_z_score,ground_quality_raw,ground_complement_raw,ground_floor_raw,ground_quality_z,ground_complement_z,ground_floor_z,ground_CB_pair_fit_z_score,ground_CB_pair_fit_rank,ground_CB_pair_fit_rank_z_score,aerial_quality_raw,aerial_complement_raw,aerial_floor_raw,aerial_quality_z,aerial_complement_z,aerial_floor_z,aerial_CB_pair_fit_z_score,aerial_CB_pair_fit_rank,aerial_CB_pair_fit_rank_z_score,global_CB_pair_fit_z_score,global_CB_pair_fit_rank,global_CB_pair_fit_rank_z_score
8360__590781,C. Dawson + J. van Hecke,8360,C. Dawson,590781,J. van Hecke,1629,1651,False,left,right,True,0,0.0,none,0.5173388529707239,0.5987178765791865,-0.0813790236084625,1.089035258856321,0.1378989123501042,0.9087924712693334,0.7676457973870585,568,1.2184986896392465,-0.3313596519434509,0.5280173846729758,-0.8593770366164268,-0.7834442529735614,-0.0418894872209665,-0.5979161636354474,-0.5238722053801601,2167,-1.0463472020608962,0.716981193928085,0.3109684778767322,0.4060127160513527,1.6027129587919078,-0.8894452202251264,1.7341473237009952,0.881352378068615,161,1.4643967596717709,0.37504199002517113,339,1.1316421506281817
620468__777938,J. Greaves + Dean Huijsen,620468,J. Greaves,777938,Dean Huijsen,1634,1659,False,left,left,False,0,0.0,none,0.0114903477955582,0.7630719689463915,-0.7515816211508334,0.0241880033058189,0.7708366501665971,-0.3560799729626488,0.1721290021103588,1521,0.3560930073323754,0.2932070295232248,0.3914000538119785,-0.0981930242887537,0.6932387840950035,-0.5649415405143384,0.8224897352679044,0.3416348769467811,783,0.7283397190816042,0.5838765264113601,0.2298535931547715,0.3540229332565886,1.3051757607295824,-1.238154059306859,1.6365610597544402,0.6084538745236217,366,1.1230649396232055,0.37407258452692055,340,1.1298684168497677
590781__590874,J. van Hecke + Toti,590781,J. van Hecke,590874,Toti,1651,1629,False,right,left,True,0,0.0,none,0.4393670634410187,0.6766896661088917,-0.237322602667873,0.924899069381338,0.4381730787406382,0.6144803681374299,0.7167975319403465,637,1.1560579844145098,-0.0307842148800918,0.2457887191768412,-0.2765729340569331,-0.07278410660036,-1.1224279668974526,0.4896242625607628,-0.2751955908572632,1842,-0.6296035247694853,0.5419496201878321,0.3716896909556581,0.1702599292321741,1.2114539218646687,-0.6284077572124445,1.291632805579384,0.6755311948844779,294,1.242947334957336,0.37237771198918707,341,1.1280946830713536
62126__413002,M. Doherty + K. Mavropanos,62126,M. Doherty,413002,K. Mavropanos,1629,1633,False,right,right,False,0,0.0,none,0.0431755665281538,0.251911980639526,-0.2087364141113722,0.0908876532281574,-1.1976719643825688,0.6684310426399283,-0.1801715541727062,2261,-0.313560932759004,0.2397238319927085,0.4403511763493394,-0.2006273443566309,0.5667867447770613,-0.3775276524459711,0.6313423778376844,0.2964035522222762,851,0.6411441189098629,0.7748605773220496,0.3392415132499815,0.435619064072068,1.7320943687898058,-0.7679008529229149,1.789719259899468,0.993620780497922,114,1.5426533232926614,0.36995092618249736,342,1.1263209492929396
590703__620468,I. Zabarnyi + J. Greaves,590703,I. Zabarnyi,620468,J. Greaves,1659,1634,False,right,left,True,0,0.0,none,-0.1046262731547432,0.6108072917660773,-0.7154335649208206,-0.2202457824575887,0.1844559952295436,-0.2878577959589244,-0.1123576518517161,2125,-0.190489397823291,0.4158316717324579,0.4417954444185331,-0.0259637726860752,0.983164158679107,-0.3719981389183905,0.9572729852945144,0.5714372347229393,471,1.1284136492813586,0.5112809714907224,0.3924852376796048,0.1187957338111175,1.142898371019322,-0.5390087402375225,1.195033083707453,0.6487531801798949,320,1.1996564699755667,0.369277587683706,343,1.1245472155145255
365443__623641,M. de Ligt + E. Agbadou,365443,M. de Ligt,623641,E. Agbadou,1611,1629,False,right,center,False,0,0.0,none,-0.4016778493950838,0.4566212268060668,-0.8582990762011505,-0.8455605802287983,-0.4093240424501804,-0.5574876796869987,-0.657075038786853,3150,-1.1180505986255396,0.7386618665656312,0.5826819301454705,0.1559799364201606,1.7464419426367874,0.1673987675819979,1.2967886786057432,1.1827983373141415,103,1.6002957207990176,0.5577409280545896,0.239841982047908,0.3178989460066816,1.246753221161023,-1.1952144742089892,1.5687553339931386,0.5785633351164425,389,1.0847691744470251,0.3680955445479103,344,1.1227734817361115
590781__604320,J. van Hecke + J. Branthwaite,590781,J. van Hecke,604320,J. Branthwaite,1651,1623,False,right,left,True,0,0.0,none,0.4742009771256197,0.6418557524242907,-0.1676547752986709,0.9982269472096732,0.3040255305459351,0.7459643632934518,0.7395140054273075,607,1.1832061171209172,-0.1123005572243013,0.4724855198540094,-0.5847860770783108,-0.2655158093240679,-0.2544983541466681,-0.0855162545506885,-0.2262106618161721,1773,-0.5411256363599243,0.4853795536000631,0.3701003799957066,0.1152791736043565,1.0849993097105983,-0.6352401256696544,1.1884324026875757,0.589614097691918,381,1.098089440595262,0.3676391471010178,345,1.1209997479576974
15806__590781,J. Vestergaard + J. van Hecke,15806,J. Vestergaard,590781,J. van Hecke,1631,1651,False,left,right,True,0,0.0,none,0.5931891527751666,0.6008345289570509,-0.0076453761818843,1.2487055608402615,0.1460502710932512,1.0479498830498792,0.877757838358082,433,1.3406652868180793,-0.0916424774392647,0.5335598739055255,-0.6252023513447903,-0.2166732487101453,-0.0206695559342751,-0.1609349620511957,-0.1467244835455943,1637,-0.3667344360164415,0.2075679266135894,0.5850237271242154,-0.3774558005106259,0.463989583869805,0.2887046117929635,0.2635551930731095,0.3713172140874134,603,0.7284520549816939,0.3674501896333004,346,1.1192260141792834
240032__413002,J. Bednarek + K. Mavropanos,240032,J. Bednarek,413002,K. Mavropanos,1619,1633,False,center,right,False,0,0.0,none,-0.1025797447723858,0.584390248939011,-0.6869699937113969,-0.2159376939507248,0.0827223353860904,-0.2341385370075912,-0.1299798537610535,2163,-0.2248770325847402,0.5034999099304098,0.5285357644243347,-0.0250358544939248,1.1904409860830183,-0.0399048225256075,0.959004525175127,0.7750499513188525,297,1.351531802661991,0.4872612712960268,0.2194302915098893,0.2678309797861374,1.0892056311059843,-1.282963312607832,1.4747763730470411,0.4546690963800507,513,0.8783050491493566,0.3665797313126166,347,1.1174522804008693
393247__397074,I. Konaté + M. Guéhi,393247,I. Konaté,397074,M. Guéhi,1612,1628,False,right,left,True,0,0.0,none,0.1997764581242579,0.3772458536286006,-0.1774693955043426,0.4205437220449047,-0.7150034959622862,0.727441244024324,0.1412590610386313,1585,0.2981769908920399,0.3210060454879324,0.1607554344019869,0.1602506110859455,0.758964889153767,-1.4479857414452586,1.3047579624968066,0.2060383146426673,1015,0.4308488479074278,0.4261595424126958,0.6426189722654276,-0.2164594298527318,0.9526211104585336,0.5363036947314674,0.565749845116182,0.7503516326719435,231,1.3478444308746995,0.36588300278441405,348,1.1156785466224552
399581__412968,D. O'Shea + M. Senesi,399581,D. O'Shea,412968,M. Senesi,1634,1659,False,right,left,True,0,0.0,none,-0.1474676311178548,0.8215828610601681,-0.9690504921780227,-0.3104299027709993,0.9961657013555184,-0.766508675341918,-0.0096669760472278,1897,0.0158364107454042,0.6155873636117641,0.7682422027347587,-0.1526548391229946,1.4554529478655105,0.8778333879615849,0.7208613749730259,1.135248765315836,124,1.5733676678048034,0.1286872400109805,0.2770344611846327,-0.1483472211736522,0.2876626457477922,-1.03532586354531,0.6935983495113358,-0.0280467662874297,1150,-0.1823211429039896,0.3658450076603928,349,1.113904812844041
583655__623641,C. Okoli + E. Agbadou,583655,C. Okoli,623641,E. Agbadou,1631,1629,False,left,center,False,0,0.0,none,-0.4520872149641988,0.3107886447198925,-0.7628758596840914,-0.951675897425844,-0.9709343028100812,-0.3773955738745029,-0.8425973543308469,3381,-1.3270912204648757,0.9274096239971968,0.7330097153300603,0.1943999086671366,2.192704319344752,0.742942559956677,1.3684821907282965,1.5929313658050384,13,1.715701662202793,0.0185581905816814,0.8662829078298511,-0.8477247172481696,0.0414842854859805,1.497823785433216,-0.6191526038756441,0.3462587575978263,636,0.6735059571202175,0.36553092302400597,350,1.112131079065627
349142__604320,N. Mazraoui + J. Branthwaite,349142,N. Mazraoui,604320,J. Branthwaite,1611,1623,False,right,left,True,0,0.0,none,0.1845760044036607,0.5779281148523003,-0.3933521104486396,0.3885456806117381,0.0578362587974331,0.3200060918474245,0.2756249363145839,1337,0.52260155459834,0.5395091479953671,0.8687193508877261,-0.3292102028923589,1.2755787825844531,1.2625194180520452,0.3914005926660577,1.0948253352410515,145,1.5464396148105892,-0.1015007158828079,0.3826824340274077,-0.4841831499102156,-0.2268909059954333,-0.5811505036514865,0.0632249987743659,-0.2751456043382894,1453,-0.6868262232684542,0.36510155573911535,351,1.1103573452872129
604320__623641,J. Branthwaite + E. Agbadou,604320,J. Branthwaite,623641,E. Agbadou,1623,1629,False,left,center,False,0,0.0,none,-0.1713402202018849,0.2356993297408845,-0.4070395499427694,-0.3606834089273765,-1.2601078820770788,0.2941738060405603,-0.4995393078786998,2872,-0.8664779022128322,0.5122563482482569,0.8227055593696004,-0.3104492111213435,1.211144114048054,1.086351372741186,0.4264095037168012,1.016759369589743,175,1.5079709676759974,0.4367094520002932,0.4365443267475194,0.0001651252527737,0.9762039839750478,-0.3496009163524987,0.97236014189857,0.5776937454614883,390,1.0831041411784956,0.3649712690575105,352,1.1085836115087988
192792__393247,D. Burn + I. Konaté,192792,D. Burn,393247,I. Konaté,1613,1612,False,left,right,True,0,0.0,none,-0.0014055811135535,0.4648872019085652,-0.4662927830221188,-0.0029588486985906,-0.3774912629503329,0.1823452604208371,-0.0782577511502277,2050,-0.1226190660572728,0.029775079919554,0.2357491088452153,-0.2059740289256612,0.0703981764466153,-1.1608655411431767,0.6213652078256623,-0.1887875325545128,1707,-0.4564946126638223,0.8491436029678511,0.6185353369500468,0.2306082660178043,1.8981438674782456,0.4327693490872508,1.404908307143726,1.3598843998940433,38,1.66919585170091,0.36427970539643423,353,1.1068098777303848
346131__349142,T. Chalobah + N. Mazraoui,346131,T. Chalobah,349142,N. Mazraoui,1628,1611,False,right,right,False,0,0.0,none,0.0502681968551937,0.5683493294864845,-0.5180811326312909,0.1058181469651456,0.0209477660732998,0.0846051791482447,0.0761144391342117,1717,0.1787252069838479,0.914487528629519,0.5233985444333532,0.3910889841961658,2.162152194809351,-0.0595731431374088,1.735513445466492,1.4103068435567514,41,1.6797975915438406,-0.1135701496232974,0.26759873560464,-0.3811688852279374,-0.2538704670006317,-1.075889576656305,0.25658563009744,-0.3983849804777193,1576,-0.8916253152975933,0.36267876740441457,354,1.1050361439519707
15806__623641,J. Vestergaard + E. Agbadou,15806,J. Vestergaard,623641,E. Agbadou,1631,1629,False,left,center,False,0,0.0,none,-0.0523520445523381,0.4634225986785154,-0.5157746432308535,-0.1102047952967881,-0.3831315402435525,0.088958213434033,-0.1522502170346532,2204,-0.2619794806168302,0.5329144280332935,0.7412419807191215,-0.2083275526858281,1.2599866746619763,0.7744605473735554,0.6169734195353019,0.9857261854501153,189,1.4900189323465212,0.1588978250138195,0.5363536255244453,-0.3774558005106259,0.3551942581342545,0.0794742752767982,0.2635551930731095,0.2541504502647886,750,0.4836921645078447,0.3625421395600836,355,1.1032624101735566
534563__623641,C. Richards + E. Agbadou,534563,C. Richards,623641,E. Agbadou,1628,1629,False,right,center,False,0,0.0,none,-0.7265684502482457,0.5515427851431466,-1.2781112353913922,-1.5294785144190834,-0.0437752718746587,-1.3497985926265683,-1.047831557297253,3560,-1.489075078946439,0.9305531804349906,0.8068923931010578,0.1236607873339327,2.200136730655674,1.0258092070166465,1.2364795953011227,1.6551070464930555,10,1.7195485269162525,0.1821889658079141,0.7449184274354028,-0.5627294616274887,0.4072584035984192,0.9760839443526312,-0.0842086063539505,0.4796126638342088,476,0.9399112800849512,0.36229605101000373,356,1.1014886763951426
349142__590874,N. Mazraoui + Toti,349142,N. Mazraoui,590874,Toti,1611,1629,False,right,left,True,0,0.0,none,0.1497420907190596,0.4458301561196084,-0.2960880654005487,0.3152178027834028,-0.4508811206496383,0.5035723908247879,0.1230590433617675,1622,0.2646942938874709,0.6210254903395767,0.6405734416862994,-0.0195479513467227,1.4683104853081612,0.3890417596449629,0.9692452158315942,1.0447168137138882,164,1.5220761382920145,-0.0449306492950388,0.4995743954481889,-0.5445050447432277,-0.1004362938413625,-0.0786377983108385,-0.0500008705116946,-0.0838096605162717,1236,-0.325514003997534,0.3613220655197947,357,1.0997149426167285
424806__590703,E. Pinnock + I. Zabarnyi,424806,E. Pinnock,590703,I. Zabarnyi,1669,1659,False,left,right,True,0,0.0,none,-0.2226464040063771,0.604976443830649,-0.827622847837026,-0.4686865926040083,0.1620010405116751,-0.4995924759187149,-0.2856614793322446,2462,-0.4954534218919327,0.6489025206681576,0.3050034800957524,0.3438990405724054,1.5342210422296283,-0.8957187925290422,1.6474547458530648,0.8278858325267147,259,1.4002587556991404,0.4959739593984064,0.2985939922243977,0.1973799671740086,1.108681648393261,-0.9426425161449818,1.3425378688161356,0.5400556431163632,426,1.023162943511431,0.3607599987702777,358,1.0979412088383143
412968__479155,M. Senesi + N. Collins,412968,M. Senesi,479155,N. Collins,1659,1669,False,left,right,True,0,0.0,none,-0.0423211603714958,1.0085395171344358,-1.0508606775059317,-0.0890890672053979,1.7161473048619418,-0.9209089260396056,0.2861178726479624,1315,0.5425101852497054,0.3754260208811306,0.5916066955916284,-0.2161806747104978,0.8876317824182488,0.2015680553462583,0.6023191169383015,0.6247501312006623,419,1.1950926376479845,0.21213812106363,0.3581707268588233,-0.1460326057951932,0.4742056257009018,-0.6865251088175633,0.6979429467593897,0.1707338695570598,868,0.2872182388213535,0.36053395780189484,359,1.0961674750599002
413002__590703,K. Mavropanos + I. Zabarnyi,413002,K. Mavropanos,590703,I. Zabarnyi,1633,1659,False,right,right,False,0,0.0,none,0.0746503383967264,0.4039447184803656,-0.3292943800836392,0.1571442974614378,-0.6121845221347967,0.4409021586126818,-0.0169027761871837,1904,0.0095018464472425,0.5301941419483149,0.638770097677087,-0.1085759557287719,1.2535550150220027,0.3821374907585174,0.8031146868874055,0.9020416921160376,228,1.440009691071552,0.3287145312827318,0.1945318543549331,0.1341826769277987,0.7347961752576815,-1.390000450674597,1.223914802606773,0.1951809129478162,835,0.3421643366828299,0.36010660962555674,360,1.0943937412814861
558243__578325,S. van den Berg + W. Saliba,558243,S. van den Berg,578325,W. Saliba,1669,1609,False,left,right,True,0,0.0,none,0.0586686746434347,0.7503405170841153,-0.6916718424406806,0.1235017530776593,0.7218070444855609,-0.2430123296733114,0.2296905239498356,1425,0.4429670319928787,-0.0200168660280258,0.6980750763463636,-0.7180919423743894,-0.0473265183622114,0.6091920721062231,-0.3342713970108475,0.0922400830485916,1226,0.1602860297274657,0.1925069114701368,1.0320406787573204,-0.8395337672871837,0.4303227536274015,2.210408165809519,-0.6037779636694862,0.7575282338226592,221,1.3644947635599958,0.35981961360702885,361,1.092620007503072
288080__578325,C. Burgess + W. Saliba,288080,C. Burgess,578325,W. Saliba,1634,1609,False,left,right,True,0,0.0,none,-0.1665890264067451,1.176164668528142,-1.3427536949348873,-0.3506818064286376,2.3616820925643123,-1.4717982179693792,0.238804080961099,1403,0.462875662644244,0.2717475877833335,0.4718267893575221,-0.2000792015741885,0.6425015377086873,-0.2570203646162271,0.6323652385770232,0.3706177071848802,740,0.7834781133078524,0.1522507968123463,0.7751007335376233,-0.6228499367252769,0.3403357397711845,1.105836171182405,-0.1970564052117658,0.4625074401979606,501,0.8982854483717116,0.3573097427813132,362,1.090846273724658
62126__415847,M. Doherty + C. Romero,62126,M. Doherty,415847,C. Romero,1629,1624,False,right,right,False,0,0.0,none,0.5034895092609656,0.3969397206581909,0.1065497886027747,1.0598814005575703,-0.6391612004220082,1.263470261112147,0.5908863923746122,804,1.0049333790155093,-0.1581182753711146,0.5294751506255136,-0.6875934259966283,-0.3738441098759086,-0.0363082958019077,-0.2773597017187978,-0.2532864840222862,1813,-0.5924171658727133,0.1815500262771261,1.0112990888594058,-0.8297490625822795,0.4058301420560654,2.121241106535464,-0.5854118016152751,0.7222050426656168,253,1.3112136989670489,0.35326831700598094,363,1.089072539946244
240032__400549,J. Bednarek + Pau Torres,240032,J. Bednarek,400549,Pau Torres,1619,1614,False,center,left,False,0,0.0,none,0.1598625200536338,0.7401217838303565,-0.5802592637767227,0.3365220298230426,0.6824540730089904,-0.0327435225847814,0.3664485322972621,1157,0.6854903508367837,0.5686246084812202,0.4780424815949557,0.0905821268862643,1.344417399647623,-0.2332230135265822,1.1747532273444308,0.8371924412347229,252,1.4092347733638786,-0.2820225425771274,0.8209260210971131,-1.1029485636742409,-0.6304226491401391,1.3028367941905024,-1.0982148407984325,-0.1440032544726054,1314,-0.4553865989428418,0.3532125730197932,364,1.08729880616783
62126__400549,M. Doherty + Pau Torres,62126,M. Doherty,400549,Pau Torres,1629,1614,False,right,left,True,0,0.0,none,0.3056178313541735,0.1732137554922251,0.1324040758619483,0.6433473770019248,-1.500743679102128,1.3122650220386285,0.1339035891780497,1599,0.2855078622957165,0.3048485305435188,0.4105102089722817,-0.1056616784287629,0.7207631583416655,-0.4917765486911442,0.8085528681956475,0.374559188202619,733,0.7924541309725904,0.0055767634488953,1.108525327123136,-1.1029485636742409,0.0124660885436823,2.5392118499993988,-1.0982148407984325,0.5483536311119742,418,1.0364832096596672,0.3522721361642143,365,1.0855250723894159
8653__145787,H. Maguire + J. Andersen,8653,H. Maguire,145787,J. Andersen,1611,1616,False,center,right,False,0,0.0,none,0.3818874715239002,0.7733756952041367,-0.3914882236802365,0.8039004204243511,0.8105169349391044,0.3235238027920954,0.7098100512523259,645,1.1488184823594678,-0.0898947939532013,0.5892880718392927,-0.679182865792494,-0.2125411445896146,0.19269099043194,-0.261665192725496,-0.1007963137103245,1560,-0.2679982417043227,0.5359560485813127,0.1263110215141015,0.4096450270672112,1.1980561159465135,-1.6832784045625688,1.740965272199238,0.4422375910443337,529,0.8516645168528832,0.3504171095287784,366,1.0837513386110018
7919__349142,M. Keane + N. Mazraoui,7919,M. Keane,349142,N. Mazraoui,1623,1611,False,left,right,True,0,0.0,none,-0.2435599646399124,0.8148528389665347,-1.058412803606447,-0.5127111323952201,0.9702479715439466,-0.9351620432834598,-0.152313583391118,2205,-0.2628844183737104,0.549634460347212,0.863155625884475,-0.3135211655372632,1.2995183833327326,1.241218183658357,0.4206770893427902,1.1062600646324314,136,1.557980208950967,0.037154246118236,0.5629819520734402,-0.525827705955204,0.0830532128766191,0.193948121469362,-0.0149429876968645,0.0967224453397452,982,0.0974044462089807,0.3502229755270196,367,1.0819776048325878
424241__590781,N. Milenković + J. van Hecke,424241,N. Milenković,590781,J. van Hecke,1642,1651,False,right,right,False,0,0.0,none,0.0941978182083951,1.0218589113415153,-0.9276610931331204,0.1982931394910816,1.7674411127440093,-0.6883945192237615,0.4916999997239912,947,0.8755272797816346,0.1752700169846311,0.2964256995058237,-0.1211556825211925,0.414396522690164,-0.9285596167640524,0.7796403129473826,0.0845584389053427,1240,0.1423339943979895,0.2466990169367789,0.630616174596956,-0.383917157660177,0.5514617603839955,0.4847042668946117,0.2514270465344292,0.4714275695672671,490,0.9166008143255372,0.34922866939886704,368,1.0802038710541735
145787__258154,J. Andersen + Rúben Dias,145787,J. Andersen,258154,Rúben Dias,1616,1625,False,right,right,False,0,0.0,none,1.1984371503548978,0.6530779575340335,0.5453591928208646,2.5227958518198443,0.3472429339775676,2.091634648568472,1.7838977358168868,33,1.7026403895701765,-0.41361044399943,0.4257854721733989,-0.8393959161728289,-0.9779124387072228,-0.4332937944784277,-0.5606304339233955,-0.7310704444818188,2353,-1.2848528142953652,-0.1119546749964309,0.681650180967157,-0.7936048559635881,-0.2502592954092356,0.7040969119811742,-0.517568123538096,-0.0174141988178847,1131,-0.1506855108019275,0.3451376975057278,369,1.0784301372757594
504375__578325,M. Lacroix + W. Saliba,504375,M. Lacroix,578325,W. Saliba,1628,1609,False,center,right,False,0,0.0,none,0.0085041290454066,0.9261027061774046,-0.917598577131998,0.0179017994166304,1.3986780658035505,-0.669403546559472,0.2946736101374858,1294,0.5615138781441905,0.2326773286304563,0.4621007485731029,-0.2294234199426466,0.5501264708712403,-0.2942574089256463,0.5776075187691573,0.3023075165117577,843,0.6514024248124206,0.0769501463988928,0.8662264610293832,-0.7892763146304901,0.1720114807178767,1.4975811234565826,-0.5094433314284083,0.4333914111102314,537,0.8383442507046466,0.3434575125864916,370,1.0766564034973454
62126__399581,M. Doherty + D. O'Shea,62126,M. Doherty,399581,D. O'Shea,1629,1634,False,right,right,False,0,0.0,none,-0.2373793616123087,0.3953427745078397,-0.6327221361201484,-0.499700521304629,-0.6453111384567715,-0.1317566296897029,-0.4697949281272865,2816,-0.8158013878275386,0.2727625383377096,0.254330187524132,0.0184323508135775,0.6449012178574762,-1.089726167432958,1.0401182824710955,0.2035564151930698,1021,0.4231551184805094,0.7319128431717459,0.7401940203210091,-0.0082811771492632,1.636090609337859,0.9557739540733294,0.956506198079812,1.2960787305068906,48,1.652545519015614,0.3432800725242246,371,1.0748826697189313
7919__590781,M. Keane + J. van Hecke,7919,M. Keane,590781,J. van Hecke,1623,1651,False,left,right,True,0,0.0,none,0.0460650080820467,1.069991721467864,-1.023926713385817,0.0969701342027151,1.952803530663339,-0.8700764924525183,0.4603108278098555,994,0.8329952052082632,-0.1021752448724565,0.4332251146738135,-0.53540035954627,-0.2415762085757884,-0.4048104369052239,0.0066398645585083,-0.2409032624477597,1796,-0.5706182658297779,0.6240345156011071,0.3849839554352939,0.2390505601658132,1.394943428582651,-0.571256378041659,1.4207547273585266,0.810245746350533,192,1.4127807283473537,0.34321777057087627,372,1.0731089359405173
415847__590781,C. Romero + J. van Hecke,415847,C. Romero,590781,J. van Hecke,1624,1651,False,right,right,False,0,0.0,none,0.9953158361049468,0.2082988847332932,0.7870169513716535,2.0952109685790146,-1.3656286843186334,2.547715005234702,1.147459880040858,205,1.5469910953867745,-0.1883446899846339,0.4189339251411367,-0.6072786151257706,-0.4453093914153735,-0.4595255743036914,-0.1274884100433172,-0.3860100500074576,1986,-0.8142530310155258,0.0207948078600128,0.7717968458777918,-0.7510020380177789,0.0464839361409726,1.0916329231069704,-0.4376014529070837,0.2632115544211607,737,0.5053375969987294,0.34155379481818704,373,1.0713352021621032
9097__393247,L. Dunk + I. Konaté,9097,L. Dunk,393247,I. Konaté,1651,1612,False,left,right,True,0,0.0,none,0.6599682729972021,0.2114352670581037,0.4485330059390983,1.3892803815010195,-1.3535502827102452,1.9088947187085916,0.6703540496791546,702,1.097237030217294,-0.2493869329780317,0.4522064966176481,-0.7015934295956798,-0.5896335243667044,-0.3321384652198011,-0.3034843803440769,-0.4551551778181079,2077,-0.9309412606571208,0.5589404148405057,0.4897441605013567,0.0691962543391489,1.249434509083172,-0.120897487490702,1.1019334853792462,0.8088347053702246,195,1.407785628541765,0.3413445257437571,374,1.0695614683836892
590781__627012,J. van Hecke + Murillo,590781,J. van Hecke,627012,Murillo,1651,1642,False,right,left,True,0,0.0,none,0.3297485062088274,0.7863082233410831,-0.4565597171322557,0.6941441721504285,0.8603208977449632,0.2007144623414605,0.6453112478669953,734,1.0682790219971263,0.0561007196304101,0.1849420798162434,-0.1288413601858332,0.1326407307719759,-1.3553849384104126,0.7652984695624405,-0.1872354222246477,1701,-0.448800883236904,0.5247723007555372,0.2797186555648659,0.2450536451906712,1.1730563841264496,-1.0237866459355065,1.4320226844115884,0.5657967351648907,400,1.0664538084931998,0.3412908536024128,375,1.067787734605275
50102__578325,F. Schär + W. Saliba,50102,F. Schär,578325,W. Saliba,1613,1609,False,right,right,False,0,0.0,none,0.2544721429244763,0.9681786372399076,-0.7137064943154314,0.5356820475595755,1.5607150692005969,-0.2845982979712855,0.6791358849457096,694,1.104476532272336,-0.1368192731183025,0.657962879616899,-0.7947821527352015,-0.3234861957147591,0.4556188268288635,-0.4773790101772469,-0.1205332518441698,1597,-0.3154429065036525,0.0872873389489811,0.874754865595166,-0.7874675266461849,0.1951188545205086,1.534244308833068,-0.5060481862254255,0.4566230826650896,508,0.8866302154920045,0.33840857192220986,376,1.066014000826861
412027__578325,E. Konsa + W. Saliba,412027,E. Konsa,578325,W. Saliba,1614,1609,False,right,right,False,0,0.0,none,0.3615266798476287,0.4474825118799215,-0.0859558320322928,0.7610394987936635,-0.4445177967923657,0.9001546670008028,0.4271953437592826,1034,0.7967976949330535,0.1512072636212283,0.5923671135196273,-0.441159849898399,0.3575041831349082,0.2044793855273877,0.1824971784951947,0.2765953429247094,888,0.593699454110533,0.1649684969726985,0.5881586849293043,-0.4231901879566058,0.3687644112979175,0.3021816388580939,0.1777104796540166,0.3105787932371902,675,0.6085696596475637,0.3381231599737274,377,1.0642402670484468
136441__623641,B. Davies + E. Agbadou,136441,B. Davies,623641,E. Agbadou,1624,1629,False,left,center,False,0,0.0,none,-0.0775720505879051,0.1664480583985463,-0.2440201089864514,-0.1632947104338133,-1.5267987955373017,0.6018401736372827,-0.4193189591506405,2721,-0.7298323009239156,-0.1431686300204005,1.3502619625520562,-1.4934305925724565,-0.3384981838848687,3.1061497260951034,-1.7810905295112462,0.4063777199838472,681,0.8591331193392162,0.629030712653844,0.6081141518084437,0.0209165608454002,1.4061117407070307,0.3879691945281904,1.011311161928912,1.021708861097755,111,1.54764842309825,0.3362558739769872,378,1.0624665332700327
366217__578325,K. Danso + W. Saliba,366217,K. Danso,578325,W. Saliba,1624,1609,False,right,right,False,0,0.0,none,0.1915039362282009,0.7591954036946353,-0.5676914674664345,0.4031294722302346,0.7559077584937167,-0.0090243378249837,0.4265321960982355,1036,0.7949878194192931,-0.2693226060331505,0.7402285432190172,-1.0095511492521676,-0.6367680755789267,0.770580508421152,-0.8781482651979774,-0.2628395383027132,1827,-0.6103692012021894,0.6149220619835415,0.4339295206362303,0.1809925413473112,1.3745737904067192,-0.3608418372589002,1.3117782161274203,0.8413899872511736,181,1.4310960943011792,0.33502754834889864,379,1.0606927994916187
364003__590781,S. Bueno + J. van Hecke,364003,S. Bueno,590781,J. van Hecke,1629,1651,False,center,right,False,0,0.0,none,0.1561032246408642,0.9599535049090464,-0.803850280268182,0.3286084443085315,1.5290395777312074,-0.4547265417120473,0.5320707871312185,900,0.918059354355006,0.0225552331822264,0.6409963372810371,-0.6184411040988107,0.0533280612393643,0.3906608544388829,-0.1483181501941447,0.1141986569125181,1190,0.2064484062889758,0.1849216648376634,0.6076699889001412,-0.4227483240624777,0.4133669768560556,0.3860597603639402,0.1785398704358757,0.358209390624385,619,0.7018115226852205,0.33482627822270716,380,1.0589190657132046
412968__424241,M. Senesi + N. Milenković,412968,M. Senesi,424241,N. Milenković,1659,1642,False,left,right,True,0,0.0,none,-0.307716778141132,1.2722382129887977,-1.5799549911299295,-0.6477658099967328,2.7316672326913936,-1.9194678993365115,0.1117236849417492,1641,0.2475004765067463,0.5483212568722047,0.7756971679984335,-0.2273759111262287,1.2964135342376626,0.9063754101473592,0.5814282684877479,1.0364050438605883,170,1.514382408865096,-0.1957713678068732,0.6772247200360916,-0.8729960878429648,-0.4376199972909788,0.685072076416616,-0.6665876672397337,-0.1466059091684513,1319,-0.4637117652854897,0.33384093987796204,381,1.0571453319347905
