pair_key,pair_name,player.id_CB1,player.name_CB1,player.id_CB2,player.name_CB2,card_discipline,discipline,possession_win_rate,duel_success_rate,interceptions_per90,duels_per90,z_card_discipline,z_discipline,z_possession_win_rate,z_duel_success_rate,z_interceptions_per90,z_duels_per90,quality_raw,complement_raw,floor_raw,quality_z,complement_z,floor_z,CB_pair_fit_z_score,CB_pair_fit_rank,CB_pair_fit_rank_z_score,team_CB1_id,team_CB2_id,same_dominant_team,CB_dominant_playing_side_CB1,CB_dominant_playing_side_CB2,opposite_side_pair,shared_matches,shared_minutes_overlap,evidence_band
234399__518805,L. Woolfenden + A. Webster,518805,L. Woolfenden,234399,A. Webster,1.0,0.972972972972973,0.17332549941245595,0.5881316098707403,2.1166312383603905,3.602184013995749,0.6035634646002853,-0.12040766320785767,-1.4611799580526212,-1.1610845206335247,-1.1458952328265402,-0.9191787632423936,-0.9591164705541,0.43185113956999605,-1.390967610124096,-2.267669833610677,-0.4100708273307762,-1.589889686703436,-1.5748341023452586,2670,-1.6913381856842182,1634,1651,False,right,left,True,0,0.0,none
518805__653730,L. Woolfenden + A. Khusanov,518805,L. Woolfenden,653730,A. Khusanov,0.9833333333333334,0.9833333333333334,0.1318840579710145,0.6376811594202898,2.853510895883777,4.432808716707022,-1.1540890751265727,0.42260921496076154,-2.0754818957130827,-0.44739507422504643,-0.483409195028317,-0.3985533048483302,-1.0014123741002499,0.5088899908208994,-1.5103023649211493,-2.3676713949450376,-0.11512047896577593,-1.8125740664496464,-1.580886654452181,2671,-1.6926204739220378,1634,1625,False,right,right,False,0,0.0,none
366217__518805,L. Woolfenden + K. Danso,518805,L. Woolfenden,366217,K. Danso,1.0,0.9696969696969697,0.1712779973649539,0.6073781291172595,2.129117364886473,3.5054165334186123,0.6035634646002853,-0.29211260492125346,-1.4915308443006678,-0.8838663059128757,-1.1346696759730466,-0.9798314428083448,-0.9358475663966972,0.3755894279370237,-1.3114369943337212,-2.212654417194737,-0.6254739801076915,-1.4414817406844185,-1.5822657507665596,2672,-1.6939027621598577,1634,1624,False,right,right,False,0,0.0,none
234399__767087,A. Gray + A. Webster,767087,A. Gray,234399,A. Webster,1.0,0.972972972972973,0.21621621621621623,0.5405405405405406,1.9632731308646956,3.6286953889617597,0.6035634646002853,-0.12040766320785767,-0.8253948713435426,-1.8465648980140004,-1.283770670100139,-0.9025617559474226,-0.8927073805435604,0.2418496720448618,-1.134557052588422,-2.1106566921228285,-1.1375089721946319,-1.1114152802967163,-1.618864093779147,2673,-1.6951850503976773,1624,1651,False,left,left,False,0,0.0,none
366217__557788,W. Fofana + K. Danso,557788,W. Fofana,366217,K. Danso,0.9916666666666667,0.9363636363636364,0.19772727272727272,0.5696969696969697,2.716493168510085,4.854627521145088,-0.27526280526314656,-2.0392103868550704,-1.0994633741634028,-1.4266087940116559,-0.606593938139554,-0.1341624100158409,-1.005986590693861,0.4480400339435978,-1.4540266246374591,-2.3784863619487226,-0.3480901518974565,-1.7075608342094288,-1.635182393385484,2674,-1.6964673386354971,1610,1624,False,right,right,False,0,0.0,none
50102__136441,F. Schär + B. Davies,50102,F. Schär,136441,B. Davies,0.9945945945945946,0.9637592137592138,0.18873873873873875,0.5088861588861588,2.6016411997736277,5.026825127334465,0.03351399225643936,-0.6033278117767851,-1.232703764792327,-2.3025003873311523,-0.7098507249495849,-0.026231045388622753,-1.0580284903768795,0.5494119966643464,-1.6074404870412256,-2.501530694538273,0.04002175830678632,-1.9938384643260894,-1.6375265126423186,2675,-1.6977496268733168,1613,1624,False,right,left,True,0,0.0,none
8360__297957,M. Akanji + C. Dawson,297957,M. Akanji,8360,C. Dawson,0.9940476190476191,0.9574175824175823,0.1978021978021978,0.5883699633699634,2.1542210217277975,3.6751744595488596,-0.024169585302161845,-0.9357113133009712,-1.098352731842458,-1.1576513839358857,-1.1121004246912962,-0.8734292399613791,-0.9660998104921832,0.3647828662297414,-1.3308826767219242,-2.2841807682068596,-0.6668478984415714,-1.4777683172875467,-1.6376984170934106,2676,-1.6990319151111366,1625,1629,False,right,left,True,0,0.0,none
9097__297957,L. Dunk + M. Akanji,9097,L. Dunk,297957,M. Akanji,0.9940476190476191,0.9563492063492063,0.20634920634920634,0.5803571428571428,1.9892040870035486,3.456282770208717,-0.024169585302161845,-0.991708037080901,-0.9716572374531767,-1.2730644500071873,-1.2604576416926436,-1.0106278878337331,-0.9864121203856255,0.3887586040376615,-1.375170724423287,-2.3322058139760142,-0.5750545746324884,-1.5604119398375806,-1.6507016673452697,2677,-1.7003142033489562,1651,1625,False,left,right,True,0,0.0,none
50102__297957,F. Schär + M. Akanji,50102,F. Schär,297957,M. Akanji,0.9886422136422137,0.9567245817245817,0.20064350064350064,0.557046332046332,2.6608103993683594,4.741718744355742,-0.5942190576460078,-0.9720335125095726,-1.0562350404643994,-1.6088228941129943,-0.6566551071862299,-0.20493225767482573,-0.9670635918461138,0.34443720366481145,-1.311500795510925,-2.2864594673738567,-0.7447431443311896,-1.441600796743124,-1.65497283633491,2678,-1.701596491586776,1613,1625,False,right,right,False,0,0.0,none
402884__557788,W. Fofana + K. Walker-Peters,557788,W. Fofana,402884,K. Walker-Peters,0.9794715447154472,0.9422764227642276,0.1282520325203252,0.5349593495934959,4.405172413793103,8.22844827586207,-1.5613500294535319,-1.7293039066894291,-2.129320763145898,-1.9269538644830702,0.9116002620906719,1.9805073936036348,-1.12492765493801,0.6524081243652137,-1.7773357793032238,-2.659702535004519,0.43435193395644806,-2.310871233560039,-1.661719934027333,2679,-1.7028787798245957,1610,1619,False,right,left,True,0,0.0,none
557788__653730,W. Fofana + A. Khusanov,557788,W. Fofana,653730,A. Khusanov,0.975,0.95,0.15833333333333333,0.6,3.440886699507389,5.782019704433497,-2.0329153449900046,-1.3244885669730555,-1.6834144255758177,-0.9901375623238264,0.04466654280517563,0.4471157279441737,-1.0715513983974139,0.5412245354917997,-1.6127759338892134,-2.533503339699023,0.008675307965741907,-2.003794664211308,-1.6649080103020506,2680,-1.7041610680624155,1610,1625,False,right,right,False,0,0.0,none
