anchor_player_id,anchor_player_name,partner_player_id,partner_player_name,CB_pair_fit_z_score,coverage_gain_raw,coverage_gain_z_within_anchor,companion_fit_score,companion_rank_for_anchor,pair_key
370,V. van Dijk,349142,N. Mazraoui,1.845817074358479,0.11804562555618267,1.5938608085393975,1.7576323813218004,1,370__349142
370,V. van Dijk,412968,M. Senesi,1.5595834849772428,0.11804562555618267,1.5938608085393975,1.5715805482239968,2,370__412968
370,V. van Dijk,645877,Y. Mosquera,1.286303137733281,0.11804562555618267,1.5938608085393975,1.3939483225154217,3,370__645877
370,V. van Dijk,534563,C. Richards,1.19104657520608,0.11804562555618267,1.5938608085393975,1.332031556872741,4,370__534563
370,V. van Dijk,583655,C. Okoli,1.1471822139073486,0.11804562555618267,1.5938608085393975,1.3035197220285657,5,370__583655
370,V. van Dijk,590703,I. Zabarnyi,1.0883055761176355,0.11804562555618267,1.5938608085393975,1.2652499074652521,6,370__590703
370,V. van Dijk,240032,J. Bednarek,1.069739925180695,0.11804562555618267,1.5938608085393975,1.2531822343562409,7,370__240032
370,V. van Dijk,501419,J. Todibo,0.9937622090622609,0.11804562555618267,1.5938608085393975,1.2037967188792587,8,370__501419
370,V. van Dijk,488453,L. Martínez,0.9543836276513848,0.11804562555618267,1.5938608085393975,1.1782006409621892,9,370__488453
370,V. van Dijk,447424,C. Bassey,1.0099845656674822,0.11035289172150083,1.4401955471701495,1.1605584091934158,10,370__447424
370,V. van Dijk,364003,S. Bueno,0.903815769397861,0.11804562555618267,1.5938608085393975,1.1453315330973988,11,370__364003
370,V. van Dijk,504375,M. Lacroix,0.8882078106279895,0.11804562555618267,1.5938608085393975,1.1351863598969822,12,370__504375
370,V. van Dijk,568412,J. Gvardiol,1.4915260689615786,0.052756392430604405,0.28968373853491486,1.0708812533122463,13,370__568412
370,V. van Dijk,8136,J. Stephens,0.7826823448029862,0.11804562555618267,1.5938608085393975,1.06659480711073,14,370__8136
370,V. van Dijk,346131,T. Chalobah,0.951220804095279,0.09967977337409786,1.2269959804459727,1.0477421158180218,15,370__346131
370,V. van Dijk,327391,J. Bree,0.7213701967186842,0.11804562555618267,1.5938608085393975,1.0267419108559337,16,370__327391
370,V. van Dijk,402884,K. Walker-Peters,0.6743163243454446,0.11804562555618267,1.5938608085393975,0.9961568938133281,17,370__402884
370,V. van Dijk,520300,N. Wood,0.6474670379037601,0.11804562555618267,1.5938608085393975,0.9787048576262332,18,370__520300
370,V. van Dijk,415847,C. Romero,0.6115932062912445,0.11804562555618267,1.5938608085393975,0.9553868670780981,19,370__415847
370,V. van Dijk,777938,Dean Huijsen,0.8770841991263978,0.08633470272967242,0.9604231582690931,0.9062528348263412,20,370__777938
370,V. van Dijk,563725,Morato,0.8163100555592822,0.08220203569139876,0.8778715746272214,0.837856587233061,21,370__563725
370,V. van Dijk,479155,N. Collins,0.7296752016915093,0.0863890799275445,0.9615093633170135,0.8108171582604358,22,370__479155
370,V. van Dijk,623641,E. Agbadou,1.429712127477611,0.007169146492839075,-0.6209387024169362,0.7119843370145196,23,370__623641
370,V. van Dijk,578325,W. Saliba,0.8741811036423282,0.05618622354621494,0.35819590939107293,0.6935862856543888,24,370__578325
370,V. van Dijk,424806,E. Pinnock,1.0021641422431617,0.04418883089604617,0.11854346372525727,0.6928969047618952,25,370__424806
370,V. van Dijk,619747,L. Colwill,0.7775651698479535,0.051529468190675234,0.2651754638356149,0.5982287727436351,26,370__619747
370,V. van Dijk,15806,J. Vestergaard,0.6356774041001917,0.04693684520260831,0.17343608652217826,0.47389294294788703,27,370__15806
370,V. van Dijk,557788,W. Fofana,0.24932570001004734,0.06528923312557826,0.5400319609587507,0.3510728913420935,28,370__557788
370,V. van Dijk,397074,M. Guéhi,0.8314001077128077,0.008698861903836168,-0.5903820598106793,0.33377634907958725,29,370__397074
370,V. van Dijk,399581,D. O'Shea,0.860313562264579,0.00503918885509537,-0.6634854100169981,0.3269839219660271,30,370__399581
370,V. van Dijk,400549,Pau Torres,0.8979376373667416,0.0,-0.7641451090457315,0.31620867612237596,31,370__400549
370,V. van Dijk,365443,M. de Ligt,0.7467425223967189,0.011221971969379454,-0.5399819841006473,0.29638894512264075,32,370__365443
370,V. van Dijk,283145,T. Adarabioyo,0.8622599114942844,0.0,-0.7641451090457315,0.29301815430527883,33,370__283145
370,V. van Dijk,393247,I. Konaté,0.7052079902383867,0.009666429331136603,-0.571054535317608,0.2585161062937886,34,370__393247
370,V. van Dijk,50102,F. Schär,0.41388475300267186,0.03666553185567316,-0.03173727368774341,0.2579170436610265,35,370__50102
370,V. van Dijk,8582,A. Cresswell,0.8078509213284848,0.0,-0.7641451090457315,0.2576523106975091,36,370__8582
370,V. van Dijk,413002,K. Mavropanos,0.7758393341341356,0.0,-0.7641451090457315,0.23684477902118212,37,370__413002
370,V. van Dijk,653730,A. Khusanov,0.2765038008331917,0.04238519152253696,0.08251508659661826,0.20860775085039102,38,370__653730
370,V. van Dijk,270866,Diego Carlos,0.7251991033022516,0.0,-0.7641451090457315,0.2039286289804575,39,370__270866
370,V. van Dijk,424241,N. Milenković,0.7186457866552682,0.0,-0.7641451090457315,0.19966897315991833,40,370__424241
370,V. van Dijk,8653,H. Maguire,0.6920900308889457,0.0,-0.7641451090457315,0.1824077319118087,41,370__8653
370,V. van Dijk,288080,C. Burgess,0.67984017160925,0.0,-0.7641451090457315,0.1744453233800065,42,370__288080
370,V. van Dijk,620468,J. Greaves,0.6755221685324272,0.0,-0.7641451090457315,0.17163862138007163,43,370__620468
