player.id,player.name,minutes_played,total_passes,accurate_passes,progressive_passes,final_third_passes,long_passes,accurate_progressive_passes,accurate_long_passes,passes_per90,pass_accuracy_rate,progressive_passes_per90,final_third_passes_per90,progressive_pass_accuracy,long_pass_accuracy,z_passes_per90,z_pass_accuracy_rate,z_progressive_passes_per90,z_final_third_passes_per90,z_progressive_pass_accuracy,z_long_pass_accuracy,CB_ball_passing_quality_z_score,CB_rank_for_ball_passing_quality,CB_rank_for_ball_passing_quality_z_score
413002,K. Mavropanos,2046.0,1118,1000,152,114,133,113,83,49.17888563049853,0.8944543828264758,6.686217008797654,5.0146627565982405,0.743421052631579,0.6240601503759399,-0.27597134993633105,-0.13134159977962384,-0.3505360480199553,-0.4094671632872876,0.4463953973695435,0.9556456618177296,-0.06815517440869265,47,-0.09841833239736952
415847,C. Romero,1421.0,1067,963,186,156,75,143,39,67.57916959887403,0.9025304592314901,11.780436312456017,9.88036593947924,0.7688172043010753,0.52,1.279322715806414,0.10126020592002198,1.9442458938959541,1.403411066513685,0.7347262243589003,-0.13290475090082296,1.2943105069750718,9,1.3975403200426473
415917,Gabriel Magalhaes,2365.0,1508,1380,198,212,122,159,63,57.38689217758986,0.9151193633952255,7.534883720930233,8.067653276955602,0.803030303030303,0.5163934426229508,0.41781489250478476,0.46383748892425036,0.03176100862784295,0.728025166622464,1.1231587388140485,-0.1706321567050313,0.6455856728850226,24,0.8070303256584301
415953,Igor Julio,828.0,568,525,84,55,40,59,22,61.739130434782616,0.9242957746478874,9.130434782608695,5.978260869565218,0.7023809523809523,0.55,0.7856902114805309,0.7281304104085571,0.7505054413842157,-0.05044689928491291,-0.019546301159618,0.18091867010691032,0.671429001813136,22,0.8857649915763257
424241,N. Milenković,3330.0,955,835,161,91,150,104,92,25.810810810810807,0.8743455497382199,4.351351351351352,2.459459459459459,0.6459627329192547,0.6133333333333333,-2.2511706543251906,-0.7105028969581694,-1.4023179262872678,-1.3614924422636714,-0.6600808233327946,0.8434347811232346,-1.3728743429377899,81,-1.4369076530015952
424806,E. Pinnock,1921.0,879,782,125,73,78,81,36,41.18167621030713,0.8896473265073948,5.856324830817282,3.420093701197293,0.648,0.46153846153846156,-0.9519398499389843,-0.2697912532801682,-0.7243757809107204,-1.003576466259412,-0.6369510629724858,-0.7444580841466615,-0.9481124624861735,74,-1.1613363222889603
447424,C. Bassey,2901.0,1821,1652,283,191,160,188,83,56.49431230610134,0.9071938495332235,8.779731127197518,5.925542916235781,0.6643109540636042,0.51875,0.3423690907055601,0.2355720859056936,0.5925247249232031,-0.07008871184899375,-0.45176745974990823,-0.14598072677614488,0.20623855914552752,35,0.3739896631100042
475597,S. Botman,417.0,226,208,35,20,10,22,8,48.776978417266186,0.9203539823008849,7.553956834532374,4.316546762589928,0.6285714285714286,0.8,-0.3099427769422291,0.6146015169676107,0.040352832823333164,-0.6695733061910087,-0.8575299971403062,2.796113845171352,0.3268991488200287,31,0.5314589949457954
479155,N. Collins,3420.0,1764,1561,240,190,154,167,76,46.42105263157895,0.8849206349206349,6.315789473684211,5.0,0.6958333333333333,0.4935064935064935,-0.5090786924589267,-0.40592629496737276,-0.5174017378728238,-0.4149302569505721,-0.09388356451274335,-0.4100475123102497,-0.5873399768613359,63,-0.7282956597405345
482177,J. Kiwior,1121.0,686,638,71,95,50,55,25,55.07582515611062,0.9300291545189504,5.700267618198038,7.627118644067796,0.7746478873239436,0.5,0.2224706885665149,0.8932594215634369,-0.7946745356516471,0.5638894568558869,0.8009238782308339,-0.34212036490597847,0.41302904391508455,28,0.6495609938226389
488453,L. Martínez,1663.0,1179,1087,155,131,102,122,55,63.80637402285027,0.9219677692960135,8.388454600120264,7.08959711365003,0.7870967741935484,0.5392156862745098,0.9604251063599939,0.6610807415634128,0.41626723479362804,0.36361807902665255,0.9422601677963657,0.06810632922177678,0.8341526664629187,17,1.0826016563710648
488709,L. Thomas,366.0,156,130,18,23,12,10,4,38.36065573770492,0.8333333333333334,4.426229508196721,5.655737704918033,0.5555555555555556,0.3333333333333333,-1.190388148232523,-1.8917096009460521,-1.368587725066974,-0.17061354361548559,-1.686503115744858,-2.0855838149489396,-2.1248851473689156,87,-1.673111650755282
496001,M. Kilman,3349.0,1753,1588,245,174,223,174,128,47.10958495073156,0.905875641756988,6.584054941773664,4.676022693341296,0.710204081632653,0.5739910313901345,-0.45088012161672447,0.19760593827869563,-0.3965567731950761,-0.5356386898565344,0.06927224726229854,0.4318835882521073,-0.14332662686837064,51,-0.2558876642331608
