anchor_player_id,anchor_player_name,partner_player_id,partner_player_name,CB_pair_fit_z_score,coverage_gain_raw,coverage_gain_z_within_anchor,companion_fit_score,companion_rank_for_anchor,pair_key
370,V. van Dijk,504375,M. Lacroix,1.1860658925722767,0.0,0.0,0.7709428301719798,52,370__504375
370,V. van Dijk,583655,C. Okoli,1.1690176478077203,0.0,0.0,0.7598614710750182,53,370__583655
370,V. van Dijk,286380,I. Diop,1.1593983677755884,0.0,0.0,0.7536089390541325,54,370__286380
370,V. van Dijk,415847,C. Romero,1.142141604367044,0.0,0.0,0.7423920428385786,55,370__415847
370,V. van Dijk,501419,J. Todibo,1.133584690670234,0.0,0.0,0.7368300489356522,56,370__501419
370,V. van Dijk,258154,Rúben Dias,1.12981219163247,0.0,0.0,0.7343779245611055,57,370__258154
370,V. van Dijk,285382,W. Faes,1.1251243869759904,0.0,0.0,0.7313308515343938,58,370__285382
370,V. van Dijk,549884,T. Harwood-Bellis,1.1242406487603014,0.0,0.0,0.730756421694196,59,370__549884
370,V. van Dijk,400549,Pau Torres,1.040286981021764,0.0,0.0,0.6761865376641467,60,370__400549
370,V. van Dijk,7953,C. Coady,1.03937021324258,0.0,0.0,0.675590638607677,61,370__7953
370,V. van Dijk,297957,M. Akanji,1.0132676785742363,0.0,0.0,0.6586239910732536,62,370__297957
370,V. van Dijk,518805,L. Woolfenden,1.0097666487920842,0.0,0.0,0.6563483217148548,63,370__518805
370,V. van Dijk,488453,L. Martínez,0.9683567140362899,0.0,0.0,0.6294318641235884,64,370__488453
7919,M. Keane,370,V. van Dijk,1.5108148473666518,0.1631762971377956,1.1884936201728482,1.3980024178488206,1,370__7919
7919,M. Keane,62126,M. Doherty,1.235339009271909,0.1631762971377956,1.1884936201728482,1.2189431230872376,2,7919__62126
7919,M. Keane,578325,W. Saliba,1.1639568145381012,0.1631762971377956,1.1884936201728482,1.1725446965102626,3,7919__578325
7919,M. Keane,393247,I. Konaté,1.1511548614907077,0.1631762971377956,1.1884936201728482,1.164223427029457,4,7919__393247
7919,M. Keane,623641,E. Agbadou,0.973761953520993,0.1631762971377956,1.1884936201728482,1.0489180368491424,5,7919__623641
7919,M. Keane,8360,C. Dawson,0.8128977201811232,0.1631762971377956,1.1884936201728482,0.944356285178227,6,7919__8360
7919,M. Keane,590781,J. van Hecke,0.810245746350533,0.1631762971377956,1.1884936201728482,0.9426325021883433,7,7919__590781
7919,M. Keane,590874,Toti,0.7758436759554769,0.1631762971377956,1.1884936201728482,0.9202711564315569,8,7919__590874
7919,M. Keane,475597,S. Botman,0.7554150760684744,0.1631762971377956,1.1884936201728482,0.9069925665050051,9,7919__475597
7919,M. Keane,620468,J. Greaves,0.7163773819781047,0.1631762971377956,1.1884936201728482,0.881618065346265,10,7919__620468
7919,M. Keane,240032,J. Bednarek,0.6881684899293615,0.1631762971377956,1.1884936201728482,0.8632822855145819,11,7919__240032
7919,M. Keane,365443,M. de Ligt,0.661577154458321,0.1631762971377956,1.1884936201728482,0.8459979174584056,12,7919__365443
7919,M. Keane,627012,Murillo,0.6489849276184455,0.1631762971377956,1.1884936201728482,0.8378129700124864,13,7919__627012
7919,M. Keane,136441,B. Davies,0.6463288273202678,0.1631762971377956,1.1884936201728482,0.836086504818671,14,7919__136441
7919,M. Keane,145787,J. Andersen,0.6391863064130099,0.1631762971377956,1.1884936201728482,0.8314438662289533,15,7919__145787
7919,M. Keane,496001,M. Kilman,0.6281408521297597,0.1631762971377956,1.1884936201728482,0.8242643209448406,16,7919__496001
7919,M. Keane,366217,K. Danso,0.6174126462613223,0.1631762971377956,1.1884936201728482,0.8172909871303564,17,7919__366217
7919,M. Keane,568412,J. Gvardiol,0.5518706819958783,0.1631762971377956,1.1884936201728482,0.7746887103578177,18,7919__568412
7919,M. Keane,625787,M. van de Ven,0.5297199326227237,0.1631762971377956,1.1884936201728482,0.7602907232652673,19,7919__625787
7919,M. Keane,777938,Dean Huijsen,0.5191926611007164,0.1631762971377956,1.1884936201728482,0.7534479967759625,20,7919__777938
7919,M. Keane,769441,L. Yoro,0.495319857484347,0.1631762971377956,1.1884936201728482,0.7379306744253225,21,7919__769441
7919,M. Keane,424806,E. Pinnock,0.6032101130541399,0.14678231754773935,0.9756234660089365,0.7335547865883187,22,7919__424806
7919,M. Keane,590703,I. Zabarnyi,0.44469284439874335,0.1631762971377956,1.1884936201728482,0.70502311591968,23,7919__590703
7919,M. Keane,8653,H. Maguire,0.5087977468871254,0.15256837759706784,1.050753454303498,0.6984822444828558,24,7919__8653
7919,M. Keane,619747,L. Colwill,0.3662217232589148,0.1631762971377956,1.1884936201728482,0.6540168871787915,25,7919__619747
7919,M. Keane,346131,T. Chalobah,0.37204527492683104,0.11320888269361074,0.5396840277565381,0.43071883841722847,26,7919__346131
7919,M. Keane,413002,K. Mavropanos,0.4556571538069849,0.09789336072644653,0.34081727277847884,0.41546319544700777,27,7919__413002
7919,M. Keane,545267,R. Drăgușin,0.3188829385549077,0.11320888269361074,0.5396840277565381,0.3961633197754783,28,7919__545267
7919,M. Keane,479155,N. Collins,0.4631099372604278,0.06932698474342587,-0.0301072380156088,0.290483925913815,29,7919__479155
7919,M. Keane,234399,A. Webster,0.41217608871228884,0.046592119851471624,-0.32531159446005886,0.15405539960196718,30,7919__234399
7919,M. Keane,192792,D. Burn,0.5868836977191492,0.0,-0.9302941541322699,0.05587144957115253,31,7919__192792
7919,M. Keane,9097,L. Dunk,0.2700884356472987,0.028545438278852014,-0.5596415121842873,-0.02031704609375637,32,7919__9097
7919,M. Keane,424241,N. Milenković,0.17426195408470865,0.04034369891987642,-0.4064451788764049,-0.0289855424516811,33,7919__424241
7919,M. Keane,604320,J. Branthwaite,0.28279660430798104,0.007951627475261838,-0.827045021899626,-0.10564796486468142,34,7919__604320
7919,M. Keane,399581,D. O'Shea,0.2673320920065405,0.0,-0.9302941541322699,-0.15183709414204313,35,7919__399581
7919,M. Keane,415917,Gabriel Magalhaes,0.2374231021740581,0.0,-0.9302941541322699,-0.1712779375331567,36,7919__415917
7919,M. Keane,412027,E. Konsa,0.11597907473272819,0.01584592161663812,-0.7245403431754122,-0.1782027215351209,37,7919__412027
7919,M. Keane,9433,J. Tarkowski,0.2005706861803665,0.0,-0.9302941541322699,-0.19523200792905623,38,7919__9433
7919,M. Keane,283145,T. Adarabioyo,0.13751830139652022,0.0,-0.9302941541322699,-0.23621605803855633,39,7919__283145
7919,M. Keane,349142,N. Mazraoui,0.09672244533974528,0.0,-0.9302941541322699,-0.26273336447546003,40,7919__349142
7919,M. Keane,447424,C. Bassey,0.06548486499752959,0.0,-0.9302941541322699,-0.2830377916979002,41,7919__447424
7919,M. Keane,412968,M. Senesi,0.048049361941478824,0.0,-0.9302941541322699,-0.2943708686843332,42,7919__412968
7919,M. Keane,397074,M. Guéhi,0.017946639222821387,0.0,-0.9302941541322699,-0.31393763845146055,43,7919__397074
7919,M. Keane,558243,S. van den Berg,0.013952984536965488,0.0,-0.9302941541322699,-0.31653351399726687,44,7919__558243
7919,M. Keane,534563,C. Richards,-0.020980480585086045,0.0,-0.9302941541322699,-0.33924026632660037,45,7919__534563
7919,M. Keane,15806,J. Vestergaard,-0.034461564783541954,0.0,-0.9302941541322699,-0.34800297105559674,46,7919__15806
7919,M. Keane,239411,T. Mings,-0.04119800395177462,0.0,-0.9302941541322699,-0.35238165651494796,47,7919__239411
7919,M. Keane,364003,S. Bueno,-0.04756938824657035,0.0,-0.9302941541322699,-0.35652305630656517,48,7919__364003
7919,M. Keane,288080,C. Burgess,-0.0550583640075665,0.0,-0.9302941541322699,-0.3613908905512127,49,7919__288080
7919,M. Keane,557788,W. Fofana,-0.07996404843163202,0.0,-0.9302941541322699,-0.37757958542685527,50,7919__557788
7919,M. Keane,50102,F. Schär,-0.09265969290000622,0.0,-0.9302941541322699,-0.3858317543312985,51,7919__50102
7919,M. Keane,504375,M. Lacroix,-0.09864293624456234,0.0,-0.9302941541322699,-0.38972086250526,52,7919__504375
7919,M. Keane,583655,C. Okoli,-0.11569118100911835,0.0,-0.9302941541322699,-0.4008022216022214,53,7919__583655
7919,M. Keane,286380,I. Diop,-0.12531046104125063,0.0,-0.9302941541322699,-0.4070547536231074,54,7919__286380
7919,M. Keane,415847,C. Romero,-0.1425672244497947,0.0,-0.9302941541322699,-0.418271649838661,55,7919__415847
7919,M. Keane,501419,J. Todibo,-0.15112413814660486,0.0,-0.9302941541322699,-0.4238336437415876,56,7919__501419
7919,M. Keane,258154,Rúben Dias,-0.15489663718436894,0.0,-0.9302941541322699,-0.4262857681161343,57,7919__258154
7919,M. Keane,285382,W. Faes,-0.15958444184084858,0.0,-0.9302941541322699,-0.42933284114284603,58,7919__285382
7919,M. Keane,549884,T. Harwood-Bellis,-0.1604681800565376,0.0,-0.9302941541322699,-0.42990727098304393,59,7919__549884
7919,M. Keane,400549,Pau Torres,-0.24442184779507456,0.0,-0.9302941541322699,-0.48447715501309296,60,7919__400549
7919,M. Keane,7953,C. Coady,-0.2453386155742588,0.0,-0.9302941541322699,-0.4850730540695627,61,7919__7953
7919,M. Keane,297957,M. Akanji,-0.2714411502426025,0.0,-0.9302941541322699,-0.5020397016039861,62,7919__297957
7919,M. Keane,518805,L. Woolfenden,-0.2749421800247543,0.0,-0.9302941541322699,-0.5043153709623848,63,7919__518805
7919,M. Keane,488453,L. Martínez,-0.31635211478054903,0.0,-0.9302941541322699,-0.5312318285536514,64,7919__488453
7953,C. Coady,370,V. van Dijk,1.03937021324258,1.0267967807634995,2.7772438542501505,1.6476259875952297,1,370__7953
7953,C. Coady,62126,M. Doherty,0.5474368633327897,0.7041513461687833,1.5540912966478415,0.8997659149930579,2,7953__62126
7953,C. Coady,620468,J. Greaves,0.2644463956322874,0.8324292919332925,2.04039446607877,0.8860282202885563,3,7953__620468
7953,C. Coady,393247,I. Konaté,0.468694901585248,0.6187826980801944,1.2304577687791691,0.7353119051031204,4,7953__393247
7953,C. Coady,424806,E. Pinnock,0.133412982381016,0.6988010030663823,1.533808084340895,0.6235512680669736,5,7953__424806
7953,C. Coady,590781,J. van Hecke,0.16044016329669675,0.6544986665291112,1.3658574164153157,0.5823362018882133,6,7953__590781
7953,C. Coady,475597,S. Botman,0.027154390793647426,0.6732035539018083,1.4367678598199047,0.5205191049528374,7,7953__475597
7953,C. Coady,8360,C. Dawson,-0.0215819117730493,0.6601637291633974,1.3873337340914313,0.4715385642795189,8,7953__8360
7953,C. Coady,192792,D. Burn,0.03152670358919041,0.611206482614954,1.2017362487152166,0.4411000443832995,9,7953__192792
7953,C. Coady,496001,M. Kilman,0.004235018922381928,0.591482094514791,1.126960866313912,0.3971890655094174,10,7953__496001
7953,C. Coady,145787,J. Andersen,-0.031546652540978604,0.5818227009945153,1.0903419942568706,0.3611143738382686,11,7953__145787
7953,C. Coady,136441,B. Davies,-0.11614417519358705,0.5837731055676976,1.0977360004514534,0.30871388628217705,12,7953__136441
7953,C. Coady,578325,W. Saliba,0.11293744295111313,0.4465553719655827,0.5775419923922807,0.27554903525552177,13,7953__578325
7953,C. Coady,623641,E. Agbadou,0.04327339947407188,0.45429506913202905,0.6068832734678915,0.24053685537190875,14,7953__623641
7953,C. Coady,479155,N. Collins,-0.12265410795867765,0.4989719306854187,0.7762537700419897,0.1919636493415559,15,7953__479155
7953,C. Coady,7919,M. Keane,-0.2453386155742588,0.5473167573651705,0.9595295646443757,0.17636524750226326,16,7919__7953
7953,C. Coady,9433,J. Tarkowski,-0.37798224984114104,0.5869753143007396,1.1098756106297805,0.14276800132368145,17,7953__9433
7953,C. Coady,365443,M. de Ligt,-0.17535184655096026,0.4692694855478082,0.6636514585208413,0.11829931022417027,18,7953__365443
7953,C. Coady,240032,J. Bednarek,-0.14492002225178974,0.4540315945748397,0.6058844383878474,0.11786153897208326,19,7953__240032
7953,C. Coady,8653,H. Maguire,-0.18907941088739366,0.4308796739548645,0.5181152407381123,0.05843871718153343,20,7953__8653
7953,C. Coady,399581,D. O'Shea,-0.3726326621828005,0.5027795425337503,0.7906884704012056,0.03452973422160158,21,7953__399581
7953,C. Coady,366217,K. Danso,-0.21977290924261295,0.40538002482804564,0.42144577728635596,0.0046536310425261684,22,7953__366217
7953,C. Coady,234399,A. Webster,-0.3141659343347047,0.4275765758119522,0.5055931576452906,-0.02725025214170637,23,7953__234399
7953,C. Coady,777938,Dean Huijsen,-0.26951786252930604,0.38570028070183215,0.3468396407043408,-0.05379273639752967,24,7953__777938
7953,C. Coady,413002,K. Mavropanos,-0.26924173308046034,0.38172900713821667,0.331784496898025,-0.058882552587990494,25,7953__413002
7953,C. Coady,568412,J. Gvardiol,-0.36058199208581965,0.40387357479694086,0.4157348078726389,-0.08887111210035917,26,7953__568412
7953,C. Coady,627012,Murillo,-0.4842991293401991,0.45606154119119435,0.6135799893839717,-0.1000414377867393,27,7953__627012
7953,C. Coady,590874,Toti,-0.3254818055520973,0.3513831856851497,0.2167431383569185,-0.13570307518394178,28,7953__590874
7953,C. Coady,619747,L. Colwill,-0.4911352728001027,0.41319292024684534,0.451064553779469,-0.16136533349725263,29,7953__619747
7953,C. Coady,424241,N. Milenković,-0.5208638969928521,0.3216642575161885,0.10407833947412808,-0.30213411422940906,30,7953__424241
7953,C. Coady,415917,Gabriel Magalhaes,-0.47404596174164376,0.2801960646645588,-0.053128057105850876,-0.3267246951191163,31,7953__415917
7953,C. Coady,625787,M. van de Ven,-0.4996977443793693,0.2571367381987009,-0.14054622925116533,-0.3739947140844979,32,7953__625787
7953,C. Coady,604320,J. Branthwaite,-0.48494807470908186,0.22352512197622365,-0.2679682533666233,-0.40900513723922133,33,7953__604320
7953,C. Coady,590703,I. Zabarnyi,-0.5266001057401015,0.1712123488671265,-0.46628657857099715,-0.505490371230915,34,7953__590703
7953,C. Coady,769441,L. Yoro,-0.8359415783653801,0.30793480484755625,0.05202982632156547,-0.5251515867249491,35,7953__769441
7953,C. Coady,346131,T. Chalobah,-0.6081874508485117,0.12711179478495002,-0.6334722868859181,-0.617037143461604,36,7953__346131
7953,C. Coady,239411,T. Mings,-0.9639951171132535,0.19273584543315192,-0.3846907552600367,-0.7612385904646276,37,7953__239411
7953,C. Coady,412968,M. Senesi,-0.9047481425360251,0.153532615665537,-0.533310650708929,-0.7747450203965414,38,7953__412968
7953,C. Coady,283145,T. Adarabioyo,-0.7468176880238304,0.07437055731553885,-0.8334149254137326,-0.7771267211102961,39,7953__283145
7953,C. Coady,545267,R. Drăgușin,-0.8292993834267788,0.11320888269361074,-0.6861783867072363,-0.7792070345749389,40,7953__545267
7953,C. Coady,9097,L. Dunk,-0.710298700253531,0.035194721141734595,-0.9819309714330692,-0.8053699951663693,41,7953__9097
7953,C. Coady,558243,S. van den Berg,-1.138606593395996,0.24053312658882142,-0.20349071204407973,-0.8113160349228252,42,7953__558243
7953,C. Coady,397074,M. Guéhi,-0.9625031282626724,0.07783054195292097,-0.8202980838139292,-0.9127313627056124,43,7953__397074
7953,C. Coady,534563,C. Richards,-1.0656869066081935,0.12506044525831572,-0.6412489765613533,-0.9171336310917995,44,7953__534563
7953,C. Coady,557788,W. Fofana,-1.146779320127961,0.05561128015496534,-0.9045315611304243,-1.061992604478823,45,7953__557788
7953,C. Coady,415847,C. Romero,-1.2902431005159716,0.09699149313390094,-0.74765869726086,-1.1003385593766826,46,7953__415847
7953,C. Coady,583655,C. Okoli,-1.2738259384641257,0.08279415042653125,-0.8014809869377276,-1.1085052054298865,47,7953__583655
7953,C. Coady,15806,J. Vestergaard,-1.2479262590762248,0.0,-1.115354564525862,-1.2015261659835978,48,7953__15806
7953,C. Coady,349142,N. Mazraoui,-1.2523956366389037,0.0,-1.115354564525862,-1.204431261399339,49,7953__349142
7953,C. Coady,447424,C. Bassey,-1.2647134997988043,0.0,-1.115354564525862,-1.2124378724532745,50,7953__447424
7953,C. Coady,412027,E. Konsa,-1.3029759712847655,0.01584592161663812,-1.0552824932216367,-1.2162832539626705,51,7953__412027
7953,C. Coady,364003,S. Bueno,-1.3024441071543926,0.0,-1.115354564525862,-1.236962767234407,52,7953__364003
